"logFC","logCPM","F","PValue","FDR","gene_id","significant","direction","regulation"
-4.66591197224118,2.56048918017484,267.009887598752,2.16780848976129e-13,1.74533182086431e-09,"ENSMUSG00000101939",TRUE,"Down","Down regulated"
4.10658186702997,1.58045615027094,241.436576861438,2.25597081479261e-13,1.74533182086431e-09,"ENSMUSG00000064360",TRUE,"Up","Up regulated"
4.57299071403543,-1.34368718927342,85.7869751786145,1.40519226702064e-10,7.2475133158701e-07,"ENSMUSG00000099871",TRUE,"Up","Up regulated"
-0.914886202063768,5.3066504740541,63.839553488969,8.87676875943917e-08,0.000343375607537006,"ENSMUSG00000056999",TRUE,"Down","Down regulated"
0.66116043817111,9.1874953873487,40.2482375168029,2.83042544907945e-06,0.00875903459472128,"ENSMUSG00000015656",TRUE,"Up","Up regulated"
1.76723051811587,1.96310354818294,38.1620760488665,4.12078263238402e-06,0.010626811611813,"ENSMUSG00000098702",TRUE,"Up","Up regulated"
0.613748606268196,4.55391317929914,36.984502643017,5.08207702719108e-06,0.010865238671087,"ENSMUSG00000061740",TRUE,"Up","Up regulated"
1.1631340590998,3.88223063893458,35.9107926872165,6.2082484991137e-06,0.010865238671087,"ENSMUSG00000107331",TRUE,"Up","Up regulated"
-0.809175056220118,2.4606976130511,35.8224923132647,6.31985704386885e-06,0.010865238671087,"ENSMUSG00000101795",TRUE,"Down","Down regulated"
-1.12497967477733,2.16317136212338,31.2320448549067,1.55995104624297e-05,0.0216296293720613,"ENSMUSG00000047632",TRUE,"Down","Down regulated"
1.60374517795118,6.30596109383321,30.9176725428009,1.66151507516907e-05,0.0216296293720613,"ENSMUSG00000000560",TRUE,"Up","Up regulated"
-1.51624039197619,2.08720767168269,31.0097479691168,1.67747400287427e-05,0.0216296293720613,"ENSMUSG00000093483",TRUE,"Down","Down regulated"
-0.557714449463345,6.88098296338412,29.3038388484226,2.33335624385383e-05,0.0277723239701156,"ENSMUSG00000100801",TRUE,"Down","Down regulated"
-0.83700331031574,3.54318888298243,27.5846517098946,3.3946662320583e-05,0.0375183361490272,"ENSMUSG00000022571",TRUE,"Down","Down regulated"
2.24058284445755,1.1731171582534,27.0536222634897,3.94205338633646e-05,0.040663594697856,"ENSMUSG00000043659",TRUE,"Up","Up regulated"
1.69313900994477,-0.50966271125224,26.2808195609711,4.38346303384531e-05,0.0423908272016803,"ENSMUSG00000065947",TRUE,"Up","Up regulated"
-0.428109267899356,4.77127755388958,25.6318392590638,5.28469999260869e-05,0.0481000958739025,"ENSMUSG00000022404",TRUE,"Down","Down regulated"
1.24954176571376,1.89019747205612,22.2479126167491,0.000119836364956628,0.0987930545176883,"ENSMUSG00000035299",FALSE,"Up","Not significant"
0.808369271577802,1.99330954088341,22.1947236186386,0.000121312482119568,0.0987930545176883,"ENSMUSG00000087574",FALSE,"Up","Not significant"
-1.09649135644359,2.51541452457287,21.1453429816769,0.000158356450177821,0.122512467680071,"ENSMUSG00000025188",FALSE,"Down","Not significant"
0.814050198418264,3.82925824883787,20.6426658582862,0.000180373492670466,0.131824092053661,"ENSMUSG00000035237",FALSE,"Up","Not significant"
1.07073115896062,1.82801396956748,20.3613570282585,0.000194579335888032,0.131824092053661,"ENSMUSG00000023235",FALSE,"Up","Not significant"
2.74768786324164,-1.12461929824482,18.5875818715138,0.000195951277530809,0.131824092053661,"ENSMUSG00000100837",FALSE,"Up","Not significant"
0.479375134699402,4.22012556687315,19.9236970904899,0.000218050379879213,0.140578896994628,"ENSMUSG00000025316",FALSE,"Up","Not significant"
-1.0938678172185,4.01654616451538,18.651788839596,0.000307837303689454,0.190526663999477,"ENSMUSG00000030761",FALSE,"Down","Not significant"
0.515783590674845,5.84708993485348,18.3769435336693,0.000332135445038106,0.197658913118254,"ENSMUSG00000034613",FALSE,"Up","Not significant"
-0.796409121121977,3.40389676363797,18.1503212217796,0.000353876094865293,0.202797215401877,"ENSMUSG00000022018",FALSE,"Down","Not significant"
0.964576094035383,2.18445463903983,17.757576048604,0.00039550568806842,0.218559268267238,"ENSMUSG00000031562",FALSE,"Up","Not significant"
-0.308951301847452,5.89235519440682,17.5463852480675,0.000419500860102698,0.22382540718514,"ENSMUSG00000053411",FALSE,"Down","Not significant"
2.00039935794461,1.00633193693581,17.210238747923,0.000465706885582524,0.240196088020613,"ENSMUSG00000032122",FALSE,"Up","Not significant"
-0.872985089955288,1.5338134054085,16.967384360124,0.000496099138657017,0.242490162803363,"ENSMUSG00000054115",FALSE,"Down","Not significant"
-2.35409071348874,1.53607841121796,16.8964263031824,0.000513784446049856,0.242490162803363,"ENSMUSG00000006154",FALSE,"Down","Not significant"
1.13856605374398,3.77099648285687,16.2101183220078,0.000517170256091965,0.242490162803363,"ENSMUSG00000021919",FALSE,"Up","Not significant"
-0.804125277906312,1.89640776421259,16.4650890304713,0.000574008765180225,0.261224635989224,"ENSMUSG00000106019",FALSE,"Down","Not significant"
1.01385854474188,2.86785699876393,14.793123064636,0.000818362182931389,0.361101509949611,"ENSMUSG00000100241",FALSE,"Up","Not significant"
8.68168681480623,-1.16406763424145,15.8366690083566,0.000840150866553738,0.361101509949611,"ENSMUSG00000093954",FALSE,"Up","Not significant"
-0.488282271285983,3.37779026646958,15.0940348064363,0.000864855397153616,0.361673177301565,"ENSMUSG00000030990",FALSE,"Down","Not significant"
-1.72899089096219,-0.438435499273146,14.7781611080244,0.000963605652321725,0.392365006799317,"ENSMUSG00000046610",FALSE,"Down","Not significant"
-1.74988858760565,-1.00830174482909,13.5798945329501,0.00133485140716889,0.526762620019618,"ENSMUSG00000001014",FALSE,"Down","Not significant"
0.835374944654868,2.9555760653999,13.6444038602507,0.00136175950370224,0.526762620019618,"ENSMUSG00000002190",FALSE,"Up","Not significant"
-0.474486324695129,4.87037646457761,13.3717763306593,0.00148631892262642,0.540059168566565,"ENSMUSG00000029993",FALSE,"Down","Not significant"
-1.06802759003521,1.01258415254481,13.3459319819118,0.00150453837538349,0.540059168566565,"ENSMUSG00000073968",FALSE,"Down","Not significant"
-0.913479196991397,2.28729070552304,13.3324779024373,0.00150603062197635,0.540059168566565,"ENSMUSG00000040540",FALSE,"Down","Not significant"
-0.487157448507281,4.83174677427438,13.1785399698157,0.00158247910577357,0.540059168566565,"ENSMUSG00000058388",FALSE,"Down","Not significant"
-1.01453285011771,0.101645074713251,13.207960890039,0.00158993932439381,0.540059168566565,"ENSMUSG00000000167",FALSE,"Down","Not significant"
0.407735084399717,7.28392115556341,12.9872212065117,0.00168442781136025,0.540059168566565,"ENSMUSG00000039419",FALSE,"Up","Not significant"
1.95022378825017,-0.53436449939016,12.0042792004884,0.00169851289803313,0.540059168566565,"ENSMUSG00000095134",FALSE,"Up","Not significant"
-2.1848814129913,2.85706959269745,12.957261416298,0.00170200174215957,0.540059168566565,"ENSMUSG00000050211",FALSE,"Down","Not significant"
1.08171482308823,3.4822390505864,12.9412519597546,0.00171026299100121,0.540059168566565,"ENSMUSG00000030532",FALSE,"Up","Not significant"
-1.48784811391968,-0.978385903490794,11.6363223753488,0.00197153886114212,0.607335139890275,"ENSMUSG00000100701",FALSE,"Down","Not significant"
-1.20947962049323,3.97838893171673,12.4127536677459,0.00203712617304117,0.607335139890275,"ENSMUSG00000004626",FALSE,"Down","Not significant"
-0.605383620773292,3.50174501342574,12.2980037936897,0.00211701046689948,0.607335139890275,"ENSMUSG00000019027",FALSE,"Down","Not significant"
0.537367833153847,3.57488179968526,12.2939689569021,0.00211978233578438,0.607335139890275,"ENSMUSG00000062309",FALSE,"Up","Not significant"
-0.926975124879562,0.729760936104908,12.274776578788,0.00214084747270507,0.607335139890275,"ENSMUSG00000097640",FALSE,"Down","Not significant"
-0.326457711914658,3.90605476934413,12.2395340359559,0.00215882070018517,0.607335139890275,"ENSMUSG00000022453",FALSE,"Down","Not significant"
1.57779991350644,-1.07547539946198,11.8374075841379,0.00229383085603535,0.633793657775624,"ENSMUSG00000044827",FALSE,"Up","Not significant"
-0.406531329063852,6.39798687043474,11.8620745243997,0.00245268564786624,0.650545394891437,"ENSMUSG00000054814",FALSE,"Down","Not significant"
-0.820907577473987,0.76481448166011,11.8513339106228,0.00247157255035624,0.650545394891437,"ENSMUSG00000020930",FALSE,"Down","Not significant"
-0.814646591382185,1.0789249371194,11.7590775669226,0.00254586240797294,0.650545394891437,"ENSMUSG00000030321",FALSE,"Down","Not significant"
1.50312883413958,-1.01719890365824,11.1779240140489,0.00257032657730364,0.650545394891437,"ENSMUSG00000049115",FALSE,"Up","Not significant"
-1.25622045152301,-0.656858361321432,11.7038508693306,0.00260110950986463,0.650545394891437,"ENSMUSG00000087221",FALSE,"Down","Not significant"
2.5315074171916,-0.217587128019236,10.688606534351,0.00263004375631087,0.650545394891437,"ENSMUSG00000031491",FALSE,"Up","Not significant"
-0.634796452925422,1.37095459216209,11.6410876410315,0.00264876623008858,0.650545394891437,"ENSMUSG00000041147",FALSE,"Down","Not significant"
-0.892594505398372,4.72500560332435,11.5911044476865,0.00269118263147565,0.650635450887856,"ENSMUSG00000049907",FALSE,"Down","Not significant"
-0.527465225176536,4.47330906965565,11.5223831690913,0.0027555529785881,0.655948788272209,"ENSMUSG00000029413",FALSE,"Down","Not significant"
-0.637979379425377,2.54367805381818,11.4243390354687,0.00285132566954185,0.668463061891227,"ENSMUSG00000032498",FALSE,"Down","Not significant"
-0.434856437303747,3.60188133573376,11.2850585027084,0.00299166400410376,0.684389963469043,"ENSMUSG00000045100",FALSE,"Down","Not significant"
2.18752481948345,-1.28130206164887,10.4895530742544,0.00305664687182689,0.684389963469043,"ENSMUSG00000035208",FALSE,"Up","Not significant"
-0.625154061363928,1.75005519329228,11.1938578303807,0.00309010330976132,0.684389963469043,"ENSMUSG00000097885",FALSE,"Down","Not significant"
1.50712061910878,0.0326913438310426,11.1332372430018,0.00309618674095735,0.684389963469043,"ENSMUSG00000034303",FALSE,"Up","Not significant"
-0.448233641362958,2.68708745238062,11.1423062782033,0.00314474485247307,0.685332916934026,"ENSMUSG00000090115",FALSE,"Down","Not significant"
1.56920380529991,-0.188908927613014,10.8910757231001,0.00346958428215967,0.738350019547783,"ENSMUSG00000040613",FALSE,"Up","Not significant"
-1.23023977570626,0.67428132750213,10.8639677678689,0.00348345837439334,0.738350019547783,"ENSMUSG00000028970",FALSE,"Down","Not significant"
