ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0022843,voltage-gated monoatomic cation channel activity,86/5025,92/6234,0.9347826086956522,1.1596885139519792,3.1456915307776248,4.2777047430218906e-4,0.10599480336598711,0.10599480336598711,ABCC8/CACNG3/CACNA1G/CACNA2D2/KCNQ1/KCNH2/CACNB1/KCNAB2/CACNG5/CACNG4/KCNN2/CACNA1S/KCNH4/CACNA1I/KCNK10/CACNA1F/CACNG7/KCNN1/KCNT1/CACNG1/OPRM1/KCNC4/KCNQ4/KCNIP2/KCNJ8/HVCN1/KCNJ2/KCNS1/KCNC1/KCNA5/KCNC3/SNAP25/HTR1B/KCNH3/KCNK1/ITGAV/KCNH5/CACNG8/KCNH1/KCNN3/TMC2/KCNJ1/KCNE4/KCNK13/CATSPER3/CACNA2D1/KCNMA1/KCNS2/KCNJ6/KCNB1/CACHD1/KCNE2/LRRC38/KCNT2/KCNJ9/KCNJ3/HCN1/KCNV1/KCNC2/CACNG2/CACNB3/KCNG4/KCNAB1/KCNK9/KCNAB3/KCNS3/KCNK3/KCNK7/KCNH6/KCNE3/KCNE5/KCNA2/KCNG2/KCNE1/KCNA4/KCNJ14/KCNB2/KCNH8/KCNJ12/KCNK12/KCNH7/KCNQ5/CALHM1/KCNJ11/CACNA1H/CACNA1E,86
GO:0140996,histone H3 kinase activity,131/5025,144/6234,0.9097222222222222,1.1285986733001658,3.1828233387930918,0.00045514289671885213,0.10599480336598711,0.10599480336598711,MATK/BTK/MAP4K3/INSRR/VRK2/MUSK/FLT4/TRIO/EPHA3/ROS1/STYK1/LTK/HIPK2/MAP2K4/SLK/FGFR3/MAST4/EPHA8/MYO3B/RPS6KA6/STK10/ALPK1/NUAK1/TXK/PAK3/EPHA6/GSK3B/TYRO3/MYO3A/SRPK1/CDC7/RPS6KA5/SGK2/PTK6/HCK/PAK5/SGK3/DMPK/MAST1/GSK3A/MET/LIMK1/FRK/MAK/ITK/PASK/AAK1/EPHA4/MARK1/TNNI3K/AKT3/NEK2/SGK1/NEK6/PTK2B/PIK3CA/FLT3/PKN1/DYRK2/PKMYT1/TTBK2/STK33/PAK4/DCLK1/EPHB2/ROCK2/STK26/SRPK2/EPHA7/TEC/NEK3/ULK3/MINK1/ERBB2/HUNK/LMTK3/EPHA5/MYLK4/EGFR/PAK1/STK32B/LRRK1/OBSCN/EPHB1/TTN/BUB1B/KALRN/BRSK1/SIK3/NEK8/PRKAA2/TSSK3/PKDCC/NUAK2/DCLK3/SNRK/LMTK2/PHKG1/SYK/RET/WEE1/PRKCB/DAPK3/MAP4K2/STK32A/BUB1/ANKK1/CDC42BPG/BRSK2/PDIK1L/YES1/MAP3K19/ULK1/TSSK6/CIITA/AATK/LIMK2/CSF1R/EPHB3/LCK/EPHA10/TBK1/PRKX/BCR/SBK1/LRRK2/STK31/NEK5/IRAK4/RPS6KL1/NTRK1,131
GO:0141003,histone H2AX kinase activity,129/5025,142/6234,0.9084507042253521,1.1270212318688249,3.121360938421677,5.881375244011249e-4,0.10599480336598711,0.10599480336598711,MATK/BTK/MAP4K3/INSRR/VRK2/MUSK/FLT4/TRIO/EPHA3/ROS1/STYK1/LTK/HIPK2/MAP2K4/SLK/FGFR3/MAST4/EPHA8/MYO3B/RPS6KA6/STK10/ALPK1/NUAK1/TXK/PAK3/EPHA6/GSK3B/TYRO3/MYO3A/SRPK1/CDC7/RPS6KA5/SGK2/PTK6/HCK/PAK5/SGK3/DMPK/MAST1/GSK3A/MET/LIMK1/FRK/MAK/ITK/PASK/AAK1/EPHA4/MARK1/TNNI3K/AKT3/NEK2/SGK1/NEK6/PTK2B/PIK3CA/FLT3/DYRK2/PKMYT1/TTBK2/STK33/PAK4/DCLK1/EPHB2/ROCK2/STK26/SRPK2/EPHA7/TEC/NEK3/ULK3/MINK1/ERBB2/HUNK/LMTK3/EPHA5/MYLK4/EGFR/PAK1/STK32B/LRRK1/OBSCN/EPHB1/TTN/BUB1B/KALRN/BRSK1/SIK3/NEK8/PRKAA2/TSSK3/PKDCC/NUAK2/DCLK3/SNRK/LMTK2/PHKG1/SYK/RET/WEE1/DAPK3/MAP4K2/STK32A/BUB1/ANKK1/CDC42BPG/BRSK2/PDIK1L/YES1/MAP3K19/ULK1/TSSK6/CIITA/AATK/LIMK2/CSF1R/EPHB3/LCK/EPHA10/TBK1/PRKX/BCR/SBK1/LRRK2/STK31/NEK5/IRAK4/RPS6KL1/NTRK1,129
GO:0035173,histone kinase activity,132/5025,146/6234,0.9041095890410958,1.1216356573297894,3.0318203139931286,8.590293650086476e-4,0.10599480336598711,0.10599480336598711,MATK/BTK/MAP4K3/INSRR/VRK2/MUSK/FLT4/TRIO/EPHA3/ROS1/STYK1/LTK/HIPK2/MAP2K4/SLK/FGFR3/MAST4/EPHA8/MYO3B/RPS6KA6/STK10/ALPK1/NUAK1/TXK/PAK3/EPHA6/GSK3B/TYRO3/MYO3A/SRPK1/CDC7/RPS6KA5/SGK2/PTK6/HCK/PAK5/SGK3/DMPK/MAST1/GSK3A/MET/LIMK1/FRK/MAK/ITK/PASK/AAK1/EPHA4/MARK1/TNNI3K/AKT3/NEK2/SGK1/NEK6/PTK2B/PIK3CA/FLT3/PKN1/DYRK2/PKMYT1/TTBK2/STK33/PAK4/DCLK1/EPHB2/ROCK2/STK26/SRPK2/EPHA7/TEC/NEK3/ULK3/MINK1/ERBB2/HUNK/LMTK3/EPHA5/MYLK4/EGFR/PAK1/STK32B/LRRK1/OBSCN/EPHB1/TTN/BUB1B/KALRN/BRSK1/SIK3/NEK8/PRKAA2/TSSK3/PKDCC/NUAK2/DCLK3/SNRK/LMTK2/PHKG1/SYK/RET/WEE1/PRKCB/DAPK3/MAP4K2/STK32A/BUB1/ANKK1/CDK1/CDC42BPG/BRSK2/PDIK1L/YES1/MAP3K19/ULK1/TSSK6/CIITA/AATK/LIMK2/CSF1R/EPHB3/LCK/EPHA10/TBK1/PRKX/BCR/SBK1/LRRK2/STK31/NEK5/IRAK4/RPS6KL1/NTRK1,132
GO:0044325,transmembrane transporter binding,70/5025,75/6234,0.9333333333333333,1.1578905472636818,2.804368664615952,0.0017302284777301088,0.10599480336598711,0.10599480336598711,ABCC8/ANK1/CASR/GOPC/KCNQ1/PKP2/KCNAB2/ATP2A3/ACTN2/FKBP1A/NOS1/TF/CBARP/TSPO/FMR1/PYCARD/SCN1B/PKD2L1/RANGRF/PDE4D/FGF12/ID2/RIMS3/KCNIP2/YWHAH/KCNC1/SNAP25/SCN7A/KCNH5/CALM2/STAC/TRPC1/CAMK2D/ANK2/AKAP6/KCNE4/HOMER1/GPD1L/KCNB1/KCNE2/CALM3/AP2M1/LRRC38/ATP1A1/TMEM74/KCNC2/SCN3B/KCNG4/KCNAB1/KCNAB3/TCAF2/PRNP/HAP1/TCAP/CNTNAP2/DPP10/KCNE3/KCNE5/YES1/SCN4B/KCNE1/KCNIP1/SCN5A/TRDN/KCNJ11/LRRK2/FLNA/S100A10/TCAF1/PIRT,70
GO:0035402,histone H3T11 kinase activity,89/5025,97/6234,0.9175257731958762,1.1382797353438991,2.798142263811961,0.0019283123743848904,0.10599480336598711,0.10599480336598711,MAP4K3/VRK2/TRIO/HIPK2/SLK/MAST4/MYO3B/RPS6KA6/STK10/ALPK1/NUAK1/PAK3/GSK3B/MYO3A/SRPK1/CDC7/RPS6KA5/SGK2/PAK5/SGK3/DMPK/MAST1/GSK3A/LIMK1/MAK/PASK/AAK1/MARK1/TNNI3K/AKT3/NEK2/SGK1/NEK6/PIK3CA/PKN1/PKMYT1/TTBK2/STK33/PAK4/DCLK1/ROCK2/STK26/SRPK2/NEK3/ULK3/MINK1/HUNK/LMTK3/MYLK4/PAK1/STK32B/LRRK1/OBSCN/TTN/BUB1B/KALRN/BRSK1/SIK3/NEK8/PRKAA2/TSSK3/NUAK2/DCLK3/SNRK/LMTK2/PHKG1/DAPK3/MAP4K2/STK32A/BUB1/ANKK1/CDC42BPG/BRSK2/PDIK1L/MAP3K19/ULK1/TSSK6/CIITA/AATK/LIMK2/TBK1/PRKX/BCR/SBK1/LRRK2/STK31/NEK5/IRAK4/RPS6KL1,89
GO:0035403,histone H3T6 kinase activity,89/5025,97/6234,0.9175257731958762,1.1382797353438991,2.798142263811961,0.0019283123743848904,0.10599480336598711,0.10599480336598711,MAP4K3/VRK2/TRIO/HIPK2/SLK/MAST4/MYO3B/RPS6KA6/STK10/ALPK1/NUAK1/PAK3/GSK3B/MYO3A/SRPK1/CDC7/RPS6KA5/SGK2/PAK5/SGK3/DMPK/MAST1/GSK3A/LIMK1/MAK/PASK/AAK1/MARK1/TNNI3K/AKT3/NEK2/SGK1/NEK6/PIK3CA/PKMYT1/TTBK2/STK33/PAK4/DCLK1/ROCK2/STK26/SRPK2/NEK3/ULK3/MINK1/HUNK/LMTK3/MYLK4/PAK1/STK32B/LRRK1/OBSCN/TTN/BUB1B/KALRN/BRSK1/SIK3/NEK8/PRKAA2/TSSK3/NUAK2/DCLK3/SNRK/LMTK2/PHKG1/PRKCB/DAPK3/MAP4K2/STK32A/BUB1/ANKK1/CDC42BPG/BRSK2/PDIK1L/MAP3K19/ULK1/TSSK6/CIITA/AATK/LIMK2/TBK1/PRKX/BCR/SBK1/LRRK2/STK31/NEK5/IRAK4/RPS6KL1,89
GO:0046873,metal ion transmembrane transporter activity,208/5025,237/6234,0.8776371308016878,1.0887940046602431,2.841150489827494,0.001952992682076878,0.10599480336598711,0.10599480336598711,ABCC8/CACNG3/CACNA1G/CACNA2D2/SLC6A7/SLC11A1/SLC4A7/SLC18A1/SLC4A8/KCNQ1/KCNH2/MCOLN3/SLC9A7/CACNB1/ATP2B3/TRPC7/KCNAB2/CNGB1/SLC12A3/SLC6A15/ASIC4/TRPC5/TMEM38A/ATP2A3/SLC24A1/CACNG5/CACNG4/ATP12A/PKD2L2/SLC4A4/KCNN2/CACNA1S/SLC4A11/KCNH4/SLC17A6/TMEM38B/SLC5A1/CACNA1I/KCNK10/CACNA1F/MAGT1/TRPA1/NIPAL2/SLC39A14/KCNN4/SLC17A7/SLC1A6/CACNG7/SLC5A5/KCNN1/ATP4A/GRIK5/KCNT1/PKD2L1/P2RX1/CACNG1/ASIC1/TRPV4/SLC38A1/OPRM1/SLC4A9/CLDN16/KCNIP3/SLC30A3/SLC9A2/SLC5A7/GRIN3B/KCNC4/KCNQ4/SLC5A9/SLC8A2/KCNIP2/KCNJ8/KCNJ2/SLC12A4/KCNS1/KCNK15/GRIA3/KCNC1/KCNA5/PKDREJ/KCNC3/SLC6A11/SNAP25/TRPC4/SLC38A2/HTR1B/KCNH3/KCNMB4/SLC9A5/KCNK1/TMBIM1/SCN2A/SCN7A/SLC31A2/TRPC6/ITGAV/SLC40A1/KCNH5/SLC39A3/CACNG8/ATP1B1/KCNH1/KCNN3/SLC20A1/CNGA3/SCN1A/SLC4A10/TRPM8/TRPC1/SLC10A4/KCNMB1/SHROOM2/SLC5A12/TMC2/FXYD4/GPM6A/ITPR1/KCNJ1/KCNE4/KCNK13/CATSPER3/CACNA2D1/SLC24A2/KCNMA1/KCNS2/ATP2B2/KCNJ6/KCNB1/PKD1L1/CACHD1/KCNE2/LRRC38/KCNT2/KCNJ9/SLC9C2/KCNJ3/NIPAL1/ATP1A1/SLC6A20/SLC9B1/SLC9B2/HCN1/SLC13A4/SLC30A8/KCNV1/ATP7A/SLC18A2/SLC39A2/KCNC2/SCN3B/PKD1L2/SCNN1G/CACNG2/CACNB3/SCN11A/KCNG4/KCNAB1/KCNK9/SCN9A/KCNAB3/SLC23A1/KCNS3/GRIK1/KCNK3/NIPAL4/KCNK7/KCNH6/CHRNA7/KCNE3/KCNE5/SCN4B/KCNA2/TMEM94/KCNG2/SLC17A8/SLC9A4/KCNE1/KCNIP1/KCNA4/KCNJ14/KCNB2/GRIN2A/SCN5A/KCNH8/KCNJ12/KCNK12/KCNH7/SLC24A3/KCNQ5/KCNIP4/CALHM1/CHP1/KCNJ11/TRPV2/SLC24A5/SLC6A9/CACNA1H/SCN8A/SLC39A10/SLC28A3/KCNMB2/CACNA1E/GRIN3A/RYR3/NALF1/ASIC3/AQP1,208
GO:0004676,3-phosphoinositide-dependent protein kinase activity,88/5025,96/6234,0.9166666666666666,1.1372139303482587,2.762000958479693,0.002211638091871447,0.10599480336598711,0.10599480336598711,MAP4K3/VRK2/TRIO/HIPK2/SLK/MAST4/MYO3B/RPS6KA6/STK10/ALPK1/NUAK1/PAK3/GSK3B/MYO3A/SRPK1/CDC7/RPS6KA5/SGK2/PAK5/SGK3/DMPK/MAST1/GSK3A/LIMK1/MAK/PASK/AAK1/MARK1/TNNI3K/AKT3/NEK2/SGK1/NEK6/PIK3CA/PKMYT1/TTBK2/STK33/PAK4/DCLK1/ROCK2/STK26/SRPK2/NEK3/ULK3/MINK1/HUNK/LMTK3/MYLK4/PAK1/STK32B/LRRK1/OBSCN/TTN/BUB1B/KALRN/BRSK1/SIK3/NEK8/PRKAA2/TSSK3/NUAK2/DCLK3/SNRK/LMTK2/PHKG1/DAPK3/MAP4K2/STK32A/BUB1/ANKK1/CDC42BPG/BRSK2/PDIK1L/MAP3K19/ULK1/TSSK6/CIITA/AATK/LIMK2/TBK1/PRKX/BCR/SBK1/LRRK2/STK31/NEK5/IRAK4/RPS6KL1,88
GO:0004677,DNA-dependent protein kinase activity,88/5025,96/6234,0.9166666666666666,1.1372139303482587,2.762000958479693,0.002211638091871447,0.10599480336598711,0.10599480336598711,MAP4K3/VRK2/TRIO/HIPK2/SLK/MAST4/MYO3B/RPS6KA6/STK10/ALPK1/NUAK1/PAK3/GSK3B/MYO3A/SRPK1/CDC7/RPS6KA5/SGK2/PAK5/SGK3/DMPK/MAST1/GSK3A/LIMK1/MAK/PASK/AAK1/MARK1/TNNI3K/AKT3/NEK2/SGK1/NEK6/PIK3CA/PKMYT1/TTBK2/STK33/PAK4/DCLK1/ROCK2/STK26/SRPK2/NEK3/ULK3/MINK1/HUNK/LMTK3/MYLK4/PAK1/STK32B/LRRK1/OBSCN/TTN/BUB1B/KALRN/BRSK1/SIK3/NEK8/PRKAA2/TSSK3/NUAK2/DCLK3/SNRK/LMTK2/PHKG1/DAPK3/MAP4K2/STK32A/BUB1/ANKK1/CDC42BPG/BRSK2/PDIK1L/MAP3K19/ULK1/TSSK6/CIITA/AATK/LIMK2/TBK1/PRKX/BCR/SBK1/LRRK2/STK31/NEK5/IRAK4/RPS6KL1,88
