"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","significant","direction"
123.677096786014,0.518531167719633,0.132280194038784,3.91994562366307,8.85689499790017e-05,0.0143831201347387,"TFPI",TRUE,"Up"
63.1330164285243,3.33083962467705,0.544218702676923,6.12040638863234,9.33370037141111e-10,6.65075564802068e-06,"SELE",TRUE,"Up"
49.1690754007805,0.884360284441794,0.21454212710259,4.12208220541651,3.75463158133615e-05,0.00823263254990219,"PLAUR",TRUE,"Up"
15.8710853572222,-1.52847958836599,0.407410289145268,-3.75169608890508,0.000175642299364439,0.0233213941933893,"UBR7",TRUE,"Down"
18.49905360128,2.53249526561686,0.484259365925844,5.22962578281794,1.69853504382171e-07,0.000202974937736694,"GPRC5A",TRUE,"Up"
85.8074623881897,1.93533967694391,0.362276663226038,5.34215938644764,9.18458416639652e-08,0.000146341041051251,"SLC11A1",TRUE,"Up"
20.1881067255052,0.8622673329269,0.224829012094836,3.83521381379011,0.000125455109094727,0.0183531499790787,"CYP3A43",TRUE,"Up"
515.11940897166,1.70968803112026,0.449447507087351,3.80397711447975,0.000142391340984881,0.020256863390111,"CP",TRUE,"Up"
597.196627661987,1.65830249864996,0.260906897885209,6.35591665874454,2.07187341204016e-10,2.47588872738799e-06,"YBX3",TRUE,"Up"
77.198557858221,2.6705358534794,0.706207737948818,3.78151599023254,0.000155876207597533,0.0216595427998898,"CHI3L2",TRUE,"Up"
251.080290437629,0.947358014849109,0.222581971571145,4.25622078985989,2.07911395368581e-05,0.00523061299927272,"IL4R",TRUE,"Up"
233.495544324854,1.41973040725954,0.235559193249453,6.0270643131133,1.66964576937758e-09,6.65075564802068e-06,"EDN1",TRUE,"Up"
46.4468856706612,1.69687269576989,0.411494150610148,4.12368606759982,3.72856996455128e-05,0.00823263254990219,"CXCL2",TRUE,"Up"
526.261151184148,1.55312057183679,0.311734364597843,4.98219236701867,6.28678892228345e-07,0.000441924280125219,"GADD45B",TRUE,"Up"
124.70056352016,0.742325583685972,0.198623485116793,3.73735051144368,0.000185969589408837,0.0240252604695741,"TIMP1",TRUE,"Up"
3220.74258424069,0.617479216130618,0.171909753178039,3.59188006913793,0.000328300937965974,0.0364948484529617,"FLT1",TRUE,"Up"
27.0229910981893,1.32746933905336,0.375984472263959,3.53064936714038,0.000414540881777184,0.0423398592926269,"MEDAG",TRUE,"Up"
269.970392868643,1.28034079366826,0.250618292577156,5.10872841923178,3.24334142314237e-07,0.000277521013375738,"CRISPLD2",TRUE,"Up"
52.1769560410401,1.05121601140051,0.211908932300427,4.96069703145019,7.02406732785913e-07,0.000466320025377315,"FOXF1",TRUE,"Up"
64.4453133617857,3.09585352262449,0.508630149342576,6.08664965422518,1.15297885536683e-09,6.65075564802068e-06,"HAMP",TRUE,"Up"
50.2780814885316,0.852228995097853,0.226331530851796,3.7654010993983,0.000166281933455155,0.022244248946978,"PDLIM1",TRUE,"Up"
19.2963811053786,4.41660332907458,1.06261023423404,4.15637191021238,3.23341317475684e-05,0.00735986427397033,"CSF3",TRUE,"Up"
92.2203620109475,2.65474695013349,0.48720247767027,5.44896028203325,5.0665125003564e-08,9.39828120408748e-05,"CCL2",TRUE,"Up"
66.2883997260917,1.11816236294308,0.287626523312888,3.88754955580614,0.000101261318630043,0.0158179445441702,"CHORDC1",TRUE,"Up"
2377.31046089905,0.613258380673277,0.133849374971456,4.5817052250267,4.61199691944116e-06,0.00183711210624406,"VWF",TRUE,"Up"
56.4730338003696,0.630339101722818,0.156832068944998,4.01919776971049,5.83966381180258e-05,0.0112554810566195,"CLEC2B",TRUE,"Up"
165.171601072284,0.749703565401584,0.217985229513469,3.43924020482893,0.000583349385678187,0.0499715065150848,"MGP",TRUE,"Up"
2054.89803168423,0.61585392387401,0.107476710760443,5.73011510602236,1.00362507187672e-08,2.99832990223169e-05,"ARRDC3",TRUE,"Up"
22.6729183190346,1.94389203442433,0.377566852386021,5.14847111747223,2.62618213599666e-07,0.000245191484780545,"CISH",TRUE,"Up"
219.786790239015,1.00384177153917,0.246647512717744,4.06994483941111,4.70242703056605e-05,0.00985859702022182,"IL1R1",TRUE,"Up"
202.579974194601,0.574599078185375,0.151525385678687,3.79209777696144,0.000149380073361404,0.0208782675633776,"TNFRSF10B",TRUE,"Up"
531.636737481985,0.624373617491275,0.151686139146313,4.11622064484756,3.85135626363799e-05,0.00836794679099528,"SRGN",TRUE,"Up"
66.6606286587154,0.879067819792122,0.226263478152613,3.8851511829019,0.000102266228906954,0.0158711874732222,"CDK2",TRUE,"Up"
373.949721987912,1.61311223521008,0.311131542456865,5.18466312503085,2.16405663785604e-07,0.000224873711498954,"CDKN1A",TRUE,"Up"
152.576356441124,0.752809880295239,0.206907119107587,3.63839525455766,0.000274342164040033,0.0322993976382108,"IRF1",TRUE,"Up"
68.3094887064076,2.96635489834429,0.54284294339613,5.46448090452499,4.64263351514807e-08,9.39828120408748e-05,"IL1B",TRUE,"Up"
274.428016925319,1.11245814982798,0.258752561318772,4.29931261031067,1.7132866703479e-05,0.00460084847430503,"CD93",TRUE,"Up"
47.1503593153944,2.0280443529767,0.383201629765607,5.29236880912328,1.2074208208566e-07,0.000163585336143658,"STEAP4",TRUE,"Up"
240.208120880527,1.71006796102776,0.324776227952859,5.26537293633442,1.39905056684403e-07,0.000175985834460907,"ZFP36",TRUE,"Up"
14.0949022635115,0.841233822377864,0.213863834532302,3.9335020070951,8.37171395863401e-05,0.0140187315314999,"RAC2",TRUE,"Up"
21.5072888485748,6.07938007743652,0.862453503343839,7.04893661381861,1.8029024957887e-12,4.308936964935e-08,"LIF",TRUE,"Up"
42.5125148725081,1.07316669927289,0.312018485608531,3.43943307454968,0.000582933894816076,0.0499715065150848,"USP6",TRUE,"Up"
19.395045992553,-0.688100408252421,0.186011052646945,-3.69924474089428,0.000216242002579763,0.0269176242794601,"CHRNA10",TRUE,"Down"
39.6392713904285,1.32618824949322,0.333509543607498,3.976462667749,6.99479739030001e-05,0.0123833820465311,"RNF122",TRUE,"Up"
34.8993994965204,0.554564691974152,0.126772046538185,4.37450295327615,1.21709475592947e-05,0.00350464634538727,"PTPN22",TRUE,"Up"
451.314093458506,1.3226406800424,0.280597688795125,4.71365493323114,2.43312564738604e-06,0.00111830198024089,"EMP1",TRUE,"Up"
473.711478536325,2.24750364817913,0.41138794962027,5.46322188156867,4.67569573588412e-08,9.39828120408748e-05,"HILPDA",TRUE,"Up"
36.3824000048853,3.9743388918608,0.729588713211687,5.44736893525334,5.1120358013865e-08,9.39828120408748e-05,"IL6",TRUE,"Up"
29.7678464242606,2.03653105985107,0.336584040322968,6.05058712200649,1.44318888953871e-09,6.65075564802068e-06,"MYO1G",TRUE,"Up"
198.32268121436,0.962092742196689,0.200430246568099,4.8001374975598,1.58556732543338e-06,0.000902263311377567,"LRRC32",TRUE,"Up"
648.292534994556,1.31853638549939,0.273367100423596,4.82331774180671,1.41189781283041e-06,0.000823033115284071,"THBS1",TRUE,"Up"
43.6840202772006,1.20921204327727,0.314222198107162,3.84827058865167,0.000118954621211366,0.0176584810369667,"RAB20",TRUE,"Up"
108.945060051251,0.965596365047028,0.251833192632353,3.8342696407645,0.000125937932910833,0.0183531499790787,"SLC16A3",TRUE,"Up"
9.6585943921632,2.13641775814904,0.482220749295172,4.43037293868357,9.40702614362435e-06,0.00288240929272592,"SECTM1",TRUE,"Up"
478.954884477386,0.663544894422523,0.190302092395475,3.48679768083465,0.000488841015597443,0.0469208846296341,"IFITM3",TRUE,"Up"
122.831232329019,0.506288157103106,0.128726880503546,3.93304145274583,8.38777660671335e-05,0.0140187315314999,"PLK4",TRUE,"Up"
411.54893619885,1.45584687398618,0.289087489370329,5.03600787829736,4.75341003662484e-07,0.000366472580243012,"OSMR",TRUE,"Up"
184.244669558488,1.97096961306919,0.396748057322945,4.96781162929515,6.77126892524578e-07,0.000462380935181069,"ADM",TRUE,"Up"
51.4689065524491,1.68803587210734,0.356676431713922,4.73268128201209,2.21573262229325e-06,0.00109323783494564,"MPZL2",TRUE,"Up"
151.03435083601,1.11531709841909,0.245666467173946,4.53996473857126,5.62636367836327e-06,0.00207535228425645,"KCNE4",TRUE,"Up"
1095.28997246717,0.507895355301584,0.144081218151005,3.52506289035731,0.000423382263734561,0.043058877035132,"PDK1",TRUE,"Up"
1214.21281914816,0.777429922698631,0.213867941883992,3.63509330033358,0.000277880050462206,0.0323967473465694,"ADAMTS1",TRUE,"Up"
172.800255523149,0.838319376670469,0.209445852175481,4.00255898105872,6.26610399392092e-05,0.0116895560156104,"GBP2",TRUE,"Up"
824.907270857336,2.03172012037145,0.383079481614335,5.30365163858314,1.13508830516262e-07,0.000163585336143658,"ADAMTS9",TRUE,"Up"
612.730134637579,1.76519792819687,0.338282452181964,5.2181185184485,1.80749797416839e-07,0.000205710483726783,"DEPP1",TRUE,"Up"
388.001587040324,1.92211061653363,0.434391361719926,4.42483618671247,9.65154927913161e-06,0.00288340034714057,"ANGPTL4",TRUE,"Up"
80.8936814483005,0.836278671760713,0.223114027122279,3.74821199073417,0.000178099695035558,0.0233755653345967,"MLKL",TRUE,"Up"
34.4666406407948,1.0465077861396,0.265572354278719,3.94057502326199,8.12865228638934e-05,0.0138767706889075,"IL7R",TRUE,"Up"
24.7776006716967,2.56035043944639,0.567147112838407,4.51443793239566,6.34849109952301e-06,0.00219897010548696,"CXCL11",TRUE,"Up"
429.302750025158,0.981794494973486,0.201896979147264,4.86284886044463,1.15708198371546e-06,0.000691356485269986,"TM4SF1",TRUE,"Up"
6.79476780173064,1.48845363405006,0.396912247619076,3.75008239977154,0.000176776471771003,0.0233423075984916,"FPR2",TRUE,"Up"
80.9619890223521,1.30532676329061,0.273741963884942,4.76845692478214,1.85642354764598e-06,0.000977724607787,"FPR1",TRUE,"Up"
32.4180632804615,-0.578692471756049,0.167281346536842,-3.45939630291414,0.000541387695614442,0.0490119921408529,"SLFNL1",TRUE,"Down"
76.828633147789,1.31632808394859,0.27862684157209,4.72434054279014,2.3086327704092e-06,0.00110231215084133,"TNFRSF10D",TRUE,"Up"
235.949116011188,-0.59705170653069,0.139610483546059,-4.27655353212581,1.89808930347259e-05,0.00493090590793423,"ARL4D",TRUE,"Down"
87.7792274997047,0.919530970560886,0.206604383168136,4.45068471665757,8.5596931766773e-06,0.00276997546062695,"HIC1",TRUE,"Up"
19.0854655188998,1.66515210360204,0.356539751671133,4.67031262516262,3.00741694329275e-06,0.0013561748102773,"GPR4",TRUE,"Up"
