"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","significant","direction"
376.016839180116,0.0765979929061225,0.140593546268098,0.544818698577088,0.585878217070457,0.999075289437999,"TSPAN6",FALSE,"Up"
675.14033998135,0.0712593997641758,0.084739778317158,0.840920299525344,0.400392585437739,0.960552918049083,"DPM1",FALSE,"Up"
605.958746748657,-0.0126861837804092,0.0715497008765597,-0.17730589541242,0.85926812029343,0.999075289437999,"SCYL3",FALSE,"Down"
263.198418616924,-0.0538969462978888,0.0880881874403223,-0.611852143448891,0.540635586894197,0.993991200986472,"FIRRM",FALSE,"Down"
73.3429543760722,0.166144505183477,0.147545276563522,1.12605777055796,0.260141067192995,0.897142625401719,"FGR",FALSE,"Up"
650.253355852821,0.360232676454717,0.147592038733838,2.44073243750192,0.0146575100066072,0.312501774449521,"CFH",FALSE,"Up"
367.304399538395,-0.0437055224823935,0.0898106098521288,-0.48664097208953,0.626512782811931,0.999075289437999,"FUCA2",FALSE,"Down"
2093.0298856148,-0.0127843006541478,0.097501968464523,-0.131118385151368,0.89568165747369,0.999075289437999,"GCLC",FALSE,"Down"
1148.37714518886,0.0327762355000593,0.0586732185319689,0.558623445587884,0.57641873556359,0.999068676496415,"NFYA",FALSE,"Up"
421.313682514534,-0.00270741072819381,0.138249077285017,-0.019583571777569,0.984375569143628,0.999075289437999,"STPG1",FALSE,"Down"
4942.77392824619,-0.0748985721957976,0.0649515345152341,-1.15314553774292,0.248850653230273,0.888603203713733,"NIPAL3",FALSE,"Down"
875.310773432408,-0.00448755316241482,0.0749404341527287,-0.0598816008093732,0.95224993402168,0.999075289437999,"LAS1L",FALSE,"Down"
3210.97548194232,0.0739336688521327,0.0767704799571374,0.963048152016392,0.335523359267056,0.936800033467597,"ENPP4",FALSE,"Up"
109.367447744175,0.137572870963068,0.218379045488742,0.629972855935757,0.528712343820292,0.991135644925231,"SEMA3F",FALSE,"Up"
144.879089303174,0.0184860154876596,0.407852030222846,0.0453252996621325,0.963848021943011,0.999075289437999,"CFTR",FALSE,"Up"
5487.13749731867,-0.0271473299201433,0.0574443998775242,-0.472584446491276,0.636509681125883,0.999075289437999,"ANKIB1",FALSE,"Down"
132.260993888624,-0.019870195795325,0.137826361309833,-0.144168326047996,0.88536755177112,0.999075289437999,"CYP51A1",FALSE,"Down"
453.103217440921,-0.0317124971175788,0.0487308865848746,-0.650767907994968,0.515196319318868,0.990665346387271,"KRIT1",FALSE,"Down"
528.698498583147,-0.0992032764419765,0.0740291173128015,-1.34005753469685,0.180226640538299,0.816902393576487,"RAD52",FALSE,"Down"
527.947430999338,-0.0960419909027267,0.124609314161544,-0.770744880099555,0.440858164355346,0.973083430561404,"BAD",FALSE,"Down"
1190.95159488639,0.129113344090937,0.0643382600913522,2.00678948898545,0.0447720825332664,0.510651735803515,"LAP3",FALSE,"Up"
598.093647463375,0.169419727310065,0.201940880273203,0.838957060506316,0.401493405900441,0.960721420334633,"CD99",FALSE,"Up"
155.667427791653,-0.222117856026444,0.293047740285095,-0.75795792115767,0.448476173754798,0.975356827467174,"HS3ST1",FALSE,"Down"
41.4978077485337,-0.161377238639546,0.442418496847305,-0.364761509271262,0.715289439454845,0.999075289437999,"WNT16",FALSE,"Down"
3640.1355841968,-0.0135871272824733,0.291673531302215,-0.0465833400165307,0.962845310355514,0.999075289437999,"HECW1",FALSE,"Down"
35.7499948652045,-0.0449413296617786,0.109136856047058,-0.411788751202441,0.680494267008989,0.999075289437999,"MAD1L1",FALSE,"Down"
2091.48786417317,-0.0841872807207532,0.0565144112167373,-1.48966040534136,0.136313550479361,0.76015607562113,"LASP1",FALSE,"Down"
554.936227999804,-0.000972448650582803,0.0469624171096221,-0.0207069548467419,0.983479421045055,0.999075289437999,"SNX11",FALSE,"Down"
103.065692421382,0.38877573668196,0.194436670584095,1.99949801400149,0.045554496532021,0.514047434898632,"TMEM176A",FALSE,"Up"
1566.01722552378,-0.021843613424574,0.0648670129592299,-0.336744555176344,0.73630947277736,0.999075289437999,"M6PR",FALSE,"Down"
1234.50284966961,0.0707177716817649,0.388121940085594,0.182205035010825,0.855421821769412,0.999075289437999,"KLHL13",FALSE,"Up"
420.443484482552,-0.125013684393261,0.30845366552745,-0.405291615450542,0.685263168903432,0.999075289437999,"CYP26B1",FALSE,"Down"
1856.37470871008,0.0636309413745675,0.107068900296109,0.594299009316337,0.5523121411338,0.996329807473036,"ICA1",FALSE,"Up"
645.764030620119,-0.169602593196601,0.244303752021596,-0.694228360363489,0.487539009770071,0.986724222959571,"DBNDD1",FALSE,"Down"
3448.39566423237,-0.013756562482313,0.1298299895911,-0.105958280714952,0.915615452950786,0.999075289437999,"ALS2",FALSE,"Down"
166.829572833412,0.0126195924519644,0.122558142127381,0.102968209479287,0.917988201968083,0.999075289437999,"CASP10",FALSE,"Up"
2559.54256321678,0.138293933306995,0.154249068204605,0.896562520063682,0.369952405139904,0.950656292312146,"CFLAR",FALSE,"Up"
123.677096786014,0.518531167719633,0.132280194038784,3.91994562366307,8.85689499790017e-05,0.0143831201347387,"TFPI",TRUE,"Up"
1054.69954786846,-0.0435462981535409,0.04757935236401,-0.915235201614055,0.360068168349507,0.946889995165776,"NDUFAF7",FALSE,"Down"
5072.97789491147,0.0351781994366684,0.0412178593716535,0.853469830140216,0.393398811471696,0.959814955777307,"RBM5",FALSE,"Up"
3006.4314452403,0.110752488203981,0.0639280565696674,1.73245510886577,0.08319256324898,0.64244593613021,"MTMR7",FALSE,"Up"
809.023233630838,0.169857518004616,0.154969858445794,1.09606809806844,0.273048974361374,0.906245033639334,"SLC7A2",FALSE,"Up"
1285.81648098391,-0.00802223521836478,0.0889230750478908,-0.0902154498598288,0.928116007177847,0.999075289437999,"ARF5",FALSE,"Down"
935.96636165894,-0.108531308969477,0.0955938035079356,-1.13533832724281,0.256233589242565,0.892839011940122,"SARM1",FALSE,"Down"
1251.27729920529,-0.0632410730939425,0.0732313923520295,-0.863578733966129,0.387819350571987,0.956766931238123,"POLDIP2",FALSE,"Down"
842.525717873957,-0.0347012527743469,0.178577766106449,-0.194320119077207,0.845925233136853,0.999075289437999,"PLXND1",FALSE,"Down"
1364.89891770128,0.0485438351194829,0.0476384611461216,1.01900510536191,0.308200542774924,0.922180199003491,"AK2",FALSE,"Up"
525.211971366014,0.2894196836394,0.247768592273919,1.16810480692175,0.242764491607762,0.883884747204053,"CD38",FALSE,"Up"
3021.88486681138,-0.196358740091586,0.112788962548051,-1.74093932292295,0.0816942149740084,0.637652429091705,"FKBP4",FALSE,"Down"
2414.81121816771,0.0522580581076767,0.0488738300574438,1.06924417518036,0.284959658056717,0.911620215136783,"KDM1A",FALSE,"Up"
3239.8354355724,-0.0114512349659972,0.0365517410930176,-0.313288358463032,0.754061593888867,0.999075289437999,"RBM6",FALSE,"Down"
3129.87504896157,0.0370667745390387,0.133107444828689,0.278472587215119,0.780649605364206,0.999075289437999,"CAMKK1",FALSE,"Up"
688.683913182176,0.0523961368548262,0.0644422253638572,0.813071500231165,0.416177065394002,0.965780861363641,"RECQL",FALSE,"Up"
3184.60657528304,-0.0142241553801603,0.0957438408580566,-0.148564704034049,0.881897125962528,0.999075289437999,"VPS50",FALSE,"Down"
6.83831272662973,-0.0324532624505956,0.319319559663732,-0.101632554187321,0.919048338725853,0.999075289437999,"HSPB6",FALSE,"Down"
432.404558909751,-0.127116770142402,0.184536642478669,-0.688842976847244,0.49092208711979,0.986724222959571,"ARHGAP33",FALSE,"Down"
1310.19817467692,-0.0406307618810343,0.109260517788016,-0.371870486280001,0.709989280333467,0.999075289437999,"NDUFAB1",FALSE,"Down"
1426.83841805434,0.0797596978694903,0.185836749697421,0.429192277627299,0.667783302399096,0.999075289437999,"PDK4",FALSE,"Up"
157.837234911418,0.0453342129804866,0.495720422125992,0.0914511707749747,0.927134103658061,0.999075289437999,"ZMYND10",FALSE,"Up"
130.659698677735,-0.0382443764253024,0.13430928572826,-0.284748565357424,0.77583678036263,0.999075289437999,"ARX",FALSE,"Down"
509.969959216437,-0.158697784068507,0.138474079541877,-1.14604686013107,0.251775763348046,0.889848445111913,"SLC25A13",FALSE,"Down"
870.552771375328,0.0207323690821725,0.0949446000697563,0.218362803855515,0.82714644445428,0.999075289437999,"ST7",FALSE,"Up"
4721.02450271861,0.0387539052343942,0.0807324676740841,0.480028746189739,0.631206952762422,0.999075289437999,"CDC27",FALSE,"Up"
103.739523679425,-0.318859812700528,0.61712860163953,-0.516682927761588,0.605377515589446,0.999075289437999,"CALCR",FALSE,"Down"
535.275013886283,-0.065552130240453,0.115546607803828,-0.567321979298134,0.570495446801366,0.998582118649284,"HCCS",FALSE,"Down"
429.313341191322,-0.102266737250008,0.0820789227319897,-1.24595613399968,0.212780499985742,0.8542674197311,"DVL2",FALSE,"Down"
1351.69636902016,-0.0277333696676721,0.0899334902050681,-0.308376441350535,0.757795906138517,0.999075289437999,"UPF1",FALSE,"Down"
1276.17381099209,-0.0216862200428041,0.158068489646926,-0.137195086074677,0.890876594928576,0.999075289437999,"SKAP2",FALSE,"Down"
2423.02880133308,-0.076421049230122,0.0911290360006875,-0.838602629677169,0.401692334514327,0.960721420334633,"SLC25A5",FALSE,"Down"
115.18931521895,0.0626549010465154,0.148552416628922,0.421769651873284,0.673193159136342,0.999075289437999,"MCUB",FALSE,"Up"
177.403012174024,-0.0828777197320566,0.0901286425212271,-0.919549184517421,0.357808391901718,0.945065911944229,"POLR2J",FALSE,"Down"
698.969513649074,0.0143161849383359,0.0748276353546195,0.191322161531489,0.848273199390376,0.999075289437999,"DHX33",FALSE,"Up"
2040.34177676252,0.000226739521057356,0.0950931613125035,0.00238439355604369,0.99809753099745,0.999694487372351,"THSD7A",FALSE,"Up"
1383.91177962889,0.052052091727062,0.0382199673255839,1.36190832618057,0.173226818206448,0.810594110552226,"LIG3",FALSE,"Up"
1328.37913427926,-0.0195613120932091,0.0458850758737737,-0.42631098937312,0.669881251270191,0.999075289437999,"RPAP3",FALSE,"Down"
6.35912670788126,-0.507415901511735,0.314431673379692,-1.61375568834316,0.106580429497854,0.7111713111017,"ACSM3",FALSE,"Down"
165.03326432779,0.174590349786211,0.103689926805972,1.68377348855603,0.0922254526666329,0.667626799315164,"REXO5",FALSE,"Up"
999.276599037964,-0.0478542421692771,0.121435870171913,-0.394070072553779,0.693529305606166,0.999075289437999,"CIAPIN1",FALSE,"Down"
468.787990604705,-0.0842760475970706,0.109299602475727,-0.771055389847246,0.440674100924496,0.973083430561404,"SPPL2B",FALSE,"Down"
620.963927429991,-0.0557074253387471,0.0430665809907686,-1.29351864153526,0.195831740917945,0.833311743026136,"ATOSB",FALSE,"Down"
53.1039905488047,0.0972111490411204,0.101456696267401,0.958154095466596,0.337985060897908,0.9387288940239,"COPZ2",FALSE,"Up"
1278.44047146596,-0.0480822596144782,0.0682234238298095,-0.704776408384669,0.480949392245535,0.986724222959571,"PRKAR2B",FALSE,"Down"
878.182503587099,-0.0576641228413864,0.065562909872959,-0.879523543923263,0.379117473232148,0.95369963395466,"MSL3",FALSE,"Down"
2096.05012200747,-0.121760072829445,0.120964876947954,-1.00657377497961,0.314139642246523,0.926562686621239,"CREBBP",FALSE,"Down"
4703.97134212934,-0.0327833802017426,0.0741062035010419,-0.442383749982303,0.65821153600764,0.999075289437999,"TSPOAP1",FALSE,"Down"
25.2437489186232,0.140214503020349,0.2409782757041,0.581855366881784,0.560664106479128,0.996705214415698,"MPO",FALSE,"Up"
17.777325558525,0.0253232775433219,0.2549598799947,0.0993225975155318,0.9208821369041,0.999075289437999,"PON1",FALSE,"Up"
