"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0061629","RNA polymerase II-specific DNA-binding transcription factor binding","27/782","387/28366",0.0697674418604651,2.53072027597692,5.10506612384002,1.16119889814329e-05,0.000347271045475979,0.000278458551561336,"Fos/Egr2/Hspa1a/Klf4/Arid5a/Nr4a3/Nr4a1/Bhlhe40/Nfkbid/Rb1/Atf4/Ifrd1/Hspb1/Bex1/Tbx3/Trib2/Hdac5/Trib1/Stk4/Daxx/Hdac4/Rnf6/Tcerg1/Tfdp1/Spen/Taf6/Ankrd2",27
"GO:0044389","ubiquitin-like protein ligase binding","25/782","347/28366",0.0720461095100865,2.61337588537482,5.09143415449946,1.41244464921856e-05,0.000386202722657759,0.000309675834370023,"Egr2/Hspa1a/Fhit/Smad7/Rb1/Pink1/Usp19/Mfn2/Ubox5/Washc1/Per1/Trib2/Trib1/Cul3/Tnfrsf1b/Ptprn/Daxx/Traf2/Hapstr1/Faf2/Ltbr/Abcb1b/Rpl11/Mid1/Prkn",25
"GO:0031625","ubiquitin protein ligase binding","24/782","326/28366",0.0736196319018405,2.67045329734988,5.10764002891623,1.46322985095536e-05,0.000388975268712299,0.000311898994545747,"Egr2/Hspa1a/Fhit/Smad7/Rb1/Pink1/Usp19/Mfn2/Ubox5/Washc1/Per1/Trib2/Trib1/Cul3/Tnfrsf1b/Daxx/Traf2/Hapstr1/Faf2/Ltbr/Abcb1b/Rpl11/Mid1/Prkn",24
"GO:0003729","mRNA binding","27/782","409/28366",0.0660146699266504,2.39459351296594,4.78332797569127,3.07775596326904e-05,0.000736353114212117,0.00059044318347977,"Jrk/Arid5a/Luc7l3/Arc/Zfp36l1/Mex3d/Tra2b/Pcf11/Hnrnpu/Srsf7/Luc7l/Tardbp/Rbm15/Cryz/Ybx3/Ireb2/Cpsf6/Dhx36/Tut1/Snrnp70/Rbm5/Eef1a1/Srbd1/Srsf1/Spen/Zar1/Lin28b",27
"GO:0042608","T cell receptor binding","7/782","35/28366",0.2,7.25473145780051,6.234159175852,4.03958075347973e-05,0.000942897263678074,0.000756060171832278,"H2-T10/H2-K1/Eps8l1/H2-T22/H2-T23/H2-D1/H2-Eb1",7
"GO:1990446","U1 snRNP binding","4/782","10/28366",0.4,14.509462915601,7.19418742597946,0.000105419738337177,0.00240206403782568,0.00192608995608527,"Rbm39/Snrpd3/Snrpd1/Snrnp70",4
"GO:0051020","GTPase binding","22/782","337/28366",0.0652818991097923,2.36801323548385,4.2537072383245,0.000189988011689134,0.00395257667796741,0.00316936522932216,"Rassf1/Sytl1/Fnbp1l/Lztr1/Mfn2/Rabgap1l/Sgsm1/Rab3gap1/Errfi1/Cdc42se1/Bicdl1/Ptprn/Pak3/Depdc5/Usp33/Dennd10/Radil/Trip11/Ocrl/Ulk1/Rabggtb/Cdc42ep4",22
"GO:0008097","5S rRNA binding","4/782","14/28366",0.285714285714286,10.3639020825722,5.90058647967098,0.0004601075097841,0.00846774782429583,0.0067898456403362,"Nop53/Rrs1/Rpl11/Rpl4",4
"GO:0070990","snRNP binding","4/782","14/28366",0.285714285714286,10.3639020825722,5.90058647967098,0.0004601075097841,0.00846774782429583,0.0067898456403362,"Rbm39/Snrpd3/Snrpd1/Snrnp70",4
"GO:0005525","GTP binding","22/782","363/28366",0.0606060606060606,2.19840347206076,3.86919162749936,0.000526848733922782,0.00951309883705854,0.00762805813365855,"Rab11b/Eif5/Cplane2/Mfn2/Arl4d/Rab39b/Srl/Rnd3/Rab23/Rab3b/Mtif2/Gtpbp10/Arl5b/Rab32/Gnl1/Ak3/Gnai3/Rab2a/H1f4/Gtpbp8/Eef1a1/Mocs1",22
"GO:0046977","TAP binding","5/782","26/28366",0.192307692307692,6.97570332480818,5.13265327441249,0.000638990968277092,0.0112716922295122,0.00903818251698223,"H2-T10/H2-K1/H2-T22/Tap2/H2-D1",5
"GO:0031267","small GTPase binding","19/782","297/28366",0.063973063973064,2.32053699828636,3.85195740825447,0.000647798403994954,0.0112716922295122,0.00903818251698223,"Rassf1/Sytl1/Lztr1/Mfn2/Rabgap1l/Sgsm1/Rab3gap1/Errfi1/Cdc42se1/Bicdl1/Pak3/Depdc5/Usp33/Dennd10/Trip11/Ocrl/Ulk1/Rabggtb/Cdc42ep4",19
"GO:0019843","rRNA binding","8/782","73/28366",0.10958904109589,3.97519531934275,4.28552034089871,0.000891585548708513,0.014969252107264,0.0120030630657157,"Rps18/Fastkd5/Sbds/Ptcd3/Nop53/Rrs1/Rpl11/Rpl4",8
"GO:0030881","beta-2-microglobulin binding","5/782","28/28366",0.178571428571429,6.4774388016076,4.88245332311438,0.000912217643302915,0.0150515911144981,0.0120690864240985,"H2-T10/H2-K1/H2-T22/H2-T23/H2-D1",5
