"ID","Description","pvalue","p.adjust","qvalue","GeneRatio","BgRatio","Count","geneID","FoldEnrichment","Dataset","Method","Database","Analysis_ID"
"GO:0042063","gliogenesis",2.18348350821608e-07,0.00114835472234399,0.00102127713875136,"57/1519","348/18805",57,"EPHA4/NKX2-1/CXCR4/TRPC4/CERS2/KCNJ10/TSPAN2/MAPK3/IL6ST/NCSTN/RHOA/OLIG2/MYRF/PAX6/MMP14/P2RY1/C1QA/ADGRG1/PLP1/CDKN2B/SUN2/LYN/GPR37L1/TPPP/NOTCH1/CD9/SOX10/LAMB1/DRD3/TLR4/CNP/NCMAP/ATP1B2/HDAC11/RRAS2/ERBB3/APCDD1/MAL/DAG1/OPALIN/GRN/ASCL1/BOK/OLIG1/LAMA2/TSPO/RNF112/SIRT2/PLAG1/CNTN2/TNFRSF21/MMP24/MAG/CSF1R/LARGE1/RB1/GCM2",2.02773489818619,"GSE225158","mixed_effects","GO_BP","GSE225158_mixed_effects_GO_BP"
"GO:0042063","oligodendrocyte differentiation",3.9852671259552e-07,0.00114835472234399,0.00102127713875136,"26/1519","109/18805",26,"NKX2-1/CXCR4/TRPC4/KCNJ10/TSPAN2/NCSTN/OLIG2/MYRF/PAX6/PLP1/LYN/TPPP/NOTCH1/SOX10/DRD3/CNP/HDAC11/MAL/DAG1/OPALIN/ASCL1/BOK/OLIG1/CNTN2/TNFRSF21/MAG",2.95299297582306,"GSE225158","mixed_effects","GO_BP","GSE225158_mixed_effects_GO_BP"
"GO:0042063","response to cadmium ion",1.06306483284859e-06,0.00157706529933193,0.00140254636062124,"16/1519","50/18805",16,"CER1/KIT/MT1G/MT-CYB/PRNP/TERT/MT2A/MT1E/DAXX/CDKN1B/MT1F/CYBB/ABCB6/DTYMK/PCNA/NPC1",3.96155365371955,"GSE225158","mixed_effects","GO_BP","GSE225158_mixed_effects_GO_BP"
"GO:0042063","negative regulation of B cell activation",1.09461412412419e-06,0.00157706529933193,0.00140254636062124,"13/1519","34/18805",13,"TNFAIP3/LAPTM5/MNDA/LYN/PKN1/TBC1D10C/BTK/RC3H1/TYROBP/BANK1/CDKN2A/SAMSN1/TNFRSF21",4.7334740347752,"GSE225158","mixed_effects","GO_BP","GSE225158_mixed_effects_GO_BP"
"GO:0042063","regulation of viral process",2.73506709556116e-06,0.00243441192475684,0.00216501852318165,"29/1519","142/18805",29,"CXCR4/KPNA2/SMPD1/LARP7/RAD23A/APOBEC3F/TBC1D20/MID2/CD4/STAT1/APOBEC3D/VPS37B/NOTCH1/SRPK1/TRIM6/AXL/CD74/ADARB1/OAS2/IFIH1/ATG12/BST2/ISG20/P4HB/LGALS9/PDE12/DDX3X/TMEM250/TRIM28",2.52828028076292,"GSE225158","mixed_effects","GO_BP","GSE225158_mixed_effects_GO_BP"
"GO:0042063","exocytosis",2.76779947415412e-06,0.00243441192475684,0.00216501852318165,"55/1519","358/18805",55,"ANK1/SYT13/EXPH5/PRSS12/RAB3B/SYT11/SCIN/GNAI2/MICAL1/KIT/CPLX2/SYTL5/CHGA/LAMP1/DTNBP1/RAB11B/TRIM72/TMEM167A/P2RY1/SNAPIN/SMCR8/VPS18/SYP/NR4A3/CD84/LYN/RPH3A/NOTCH1/UNC13C/VAMP3/OTOF/SNAP29/BTK/SEPTIN4/SYNGR2/RAB15/S100A13/LGI3/PIK3CG/CRHBP/SV2B/JAGN1/STXBP6/RIMS4/BRSK2/REST/EXOC7/TPCN2/YKT6/LGALS9/ANXA1/PRKCG/PTGDR/EXOC8/WASHC3",1.90193305651689,"GSE225158","mixed_effects","GO_BP","GSE225158_mixed_effects_GO_BP"
"GO:0042063","wound healing",3.12738487339259e-06,0.00243441192475684,0.00216501852318165,"65/1519","450/18805",65,"HTR2A/CXCR4/PABPC4/TNFAIP3/SYT11/SFTA3/SMPD1/CADM4/IL6ST/MCAM/FZD7/CFLAR/DDR1/ENPP4/RHOA/MMRN1/ARHGAP24/PRRG4/DTNBP1/RHOC/TRIM72/P2RY1/CD40/CSRP1/DGKK/KDR/FIGNL2/PLCG2/CASP7/CHMP4B/VAV3/LYN/TIMP1/PHLDB2/CD9/TREML1/AJAP1/DDR2/AXL/TLR4/EMILIN1/PDGFB/ADAMTS13/PROC/PIK3CG/LMAN1/MYL12A/DGKZ/ERBB3/XBP1/PRKCE/DAG1/ANGPT2/PDIA3/ANXA5/CELA2A/SRSF6/CHMP1A/ANXA1/F7/CHMP5/PDIA2/CLDN4/CORO1B/CD44",1.78820130202619,"GSE225158","mixed_effects","GO_BP","GSE225158_mixed_effects_GO_BP"
"GO:0042063","regulation of leukocyte proliferation",3.37936758598903e-06,0.00243441192475684,0.00216501852318165,"45/1519","273/18805",45,"TNFAIP3/TACR1/MAPK3/IL6ST/IL12A/KIT/MAPK8IP1/PRNP/MNDA/CD40/ZBTB7B/LILRB4/VAV3/LYN/PKN1/HLA-A/CD24/BTK/TLR4/CD74/RC3H1/HAVCR2/LST1/HHEX/VCAM1/PYCARD/CRTAM/CSF2RB/EFNB1/SLC4A2/HLA-DPA1/BST2/TNFRSF13C/TYROBP/ATAD5/LILRB1/VSIR/LGALS9/ANXA1/CDKN2A/ARG2/GSTP1/TNFRSF21/CARD11/CSF1R",2.04063546723191,"GSE225158","mixed_effects","GO_BP","GSE225158_mixed_effects_GO_BP"
"GO:0042063","neuron apoptotic process",3.89900543645138e-06,0.0024966631478077,0.00222038099065284,"49/1519","309/18805",49,"EPHA4/HTR2A/MTNR1B/ST8SIA2/ATF4/IL6ST/NCSTN/MAP2K7/CFLAR/BBS10/RHOA/TMBIM6/TOX3/CCND1/EGLN2/THAP11/UCP2/PRNP/KDR/TERT/CASP7/TFAP2D/DAXX/NFATC4/WFS1/ADCY10/MINAR2/AXL/BAX/FZD9/ADARB1/NGF/MAP3K11/ERBB3/MAP3K12/GRN/ASCL1/BOK/CLN8/GRM4/PRKCG/GRINA/ATN1/TNFRSF21/MAG/GDNF/MCL1/TMBIM4/RB1",1.96314855412882,"GSE225158","mixed_effects","GO_BP","GSE225158_mixed_effects_GO_BP"
"GO:0042063","toll-like receptor 7 signaling pathway",5.46297772563098e-06,0.00314831406328113,0.0027999198469576,"7/1519","11/18805",7,"UNC93B1/LILRA4/TLR7/HAVCR2/SLC15A4/SCIMP/DDX3X",7.8780896522832,"GSE225158","mixed_effects","GO_BP","GSE225158_mixed_effects_GO_BP"
