"ID","Description","pvalue","p.adjust","qvalue","GeneRatio","BgRatio","Count","geneID","FoldEnrichment","Dataset","Method","Database","Analysis_ID"
"GO:0086005","ventricular cardiac muscle cell action potential",3.71091361611911e-05,0.0201125290752194,0.0150580306049662,"3/35","35/18805",3,"KCNJ3/SCN5A/PKP2",46.0530612244898,"GSE225158","deseq2","GO_BP","GSE225158_deseq2_GO_BP"
"GO:0086005","muscle contraction",4.71969939461652e-05,0.0201125290752194,0.0150580306049662,"6/35","359/18805",6,"CXCR4/KCNJ3/GRIP2/SCN5A/PKP2/HTR2A",8.97970553123757,"GSE225158","deseq2","GO_BP","GSE225158_deseq2_GO_BP"
"GO:0086005","regulation of heart rate by cardiac conduction",5.56619808354782e-05,0.0201125290752194,0.0150580306049662,"3/35","40/18805",3,"KCNJ3/SCN5A/PKP2",40.2964285714286,"GSE225158","deseq2","GO_BP","GSE225158_deseq2_GO_BP"
"GO:0086005","tonic smooth muscle contraction",0.000150027180510529,0.0229631012170917,0.0171922227989684,"2/35","10/18805",2,"GRIP2/HTR2A",107.457142857143,"GSE225158","deseq2","GO_BP","GSE225158_deseq2_GO_BP"
"GO:0086005","cell communication involved in cardiac conduction",0.000153015956795771,0.0229631012170917,0.0171922227989684,"3/35","56/18805",3,"KCNJ3/SCN5A/PKP2",28.7831632653061,"GSE225158","deseq2","GO_BP","GSE225158_deseq2_GO_BP"
"GO:0086005","cardiac muscle contraction",0.00015543198888889,0.0229631012170917,0.0171922227989684,"4/35","147/18805",4,"CXCR4/KCNJ3/SCN5A/PKP2",14.620019436346,"GSE225158","deseq2","GO_BP","GSE225158_deseq2_GO_BP"
"GO:0086005","atrial cardiac muscle cell membrane repolarization",0.000183152193556301,0.0229631012170917,0.0171922227989684,"2/35","11/18805",2,"KCNJ3/SCN5A",97.6883116883117,"GSE225158","deseq2","GO_BP","GSE225158_deseq2_GO_BP"
"GO:0086005","cardiac muscle cell action potential involved in contraction",0.000197405136347152,0.0229631012170917,0.0171922227989684,"3/35","61/18805",3,"KCNJ3/SCN5A/PKP2",26.423887587822,"GSE225158","deseq2","GO_BP","GSE225158_deseq2_GO_BP"
"GO:0086005","muscle system process",0.000199984749101555,0.0229631012170917,0.0171922227989684,"6/35","467/18805",6,"CXCR4/KCNJ3/GRIP2/SCN5A/PKP2/HTR2A",6.90302844906699,"GSE225158","deseq2","GO_BP","GSE225158_deseq2_GO_BP"
"GO:0086005","regulation of monoatomic ion transport",0.000211836727094942,0.0229631012170917,0.0171922227989684,"6/35","472/18805",6,"DPP10/CXCR4/KCNJ3/SCN5A/PKP2/HTR2A",6.82990314769976,"GSE225158","deseq2","GO_BP","GSE225158_deseq2_GO_BP"
"GO:0086005","detection of mechanical stimulus involved in sensory perception of pain",0.000348022468756782,0.0305761502499716,0.0228920293675744,"2/35","15/18805",2,"CXCR4/HTR2A",71.6380952380952,"GSE225158","deseq2","GO_BP","GSE225158_deseq2_GO_BP"
"GO:0086005","bundle of His cell to Purkinje myocyte communication",0.000348022468756782,0.0305761502499716,0.0228920293675744,"2/35","15/18805",2,"SCN5A/PKP2",71.6380952380952,"GSE225158","deseq2","GO_BP","GSE225158_deseq2_GO_BP"
"GO:0086005","epithelial tube morphogenesis",0.000374465300062586,0.0305761502499716,0.0228920293675744,"5/35","337/18805",5,"CXCR4/EPHA4/IRX2/SLC39A12/NKX2-1",7.97159813480288,"GSE225158","deseq2","GO_BP","GSE225158_deseq2_GO_BP"
"GO:0086005","striated muscle contraction",0.000447659622837481,0.0305761502499716,0.0228920293675744,"4/35","194/18805",4,"CXCR4/KCNJ3/SCN5A/PKP2",11.0780559646539,"GSE225158","deseq2","GO_BP","GSE225158_deseq2_GO_BP"
"GO:0086005","positive regulation of circadian rhythm",0.000505343169742797,0.0305761502499716,0.0228920293675744,"2/35","18/18805",2,"RORC/NKX2-1",59.6984126984127,"GSE225158","deseq2","GO_BP","GSE225158_deseq2_GO_BP"
"GO:0086005","cardiac muscle cell action potential",0.000525447441445588,0.0305761502499716,0.0228920293675744,"3/35","85/18805",3,"KCNJ3/SCN5A/PKP2",18.963025210084,"GSE225158","deseq2","GO_BP","GSE225158_deseq2_GO_BP"
