"ID","Description","pvalue","p.adjust","qvalue","GeneRatio","BgRatio","Count","geneID","FoldEnrichment","Dataset","Method","Database","Analysis_ID"
"GO:1904936","interneuron migration",3.482770819337e-05,0.106328993114359,0.0991673164874378,"4/246","15/18805",4,"NKX2-1/NR2F2/LHX6/FEZF2",20.3848238482385,"GSE225158","paired_limma","GO_BP","GSE225158_paired_limma_GO_BP"
"GO:1904936","forebrain development",0.000115145733269693,0.121527366045552,0.113342019119492,"16/246","413/18805",16,"EPHA5/NKX2-1/NR2F2/SCN5A/GDF7/LHX6/ZIC1/TH/KCNC2/CXCR4/PCSK1/MAS1/FOXP2/CHD5/SALL1/FEZF2",2.96147561959881,"GSE225158","paired_limma","GO_BP","GSE225158_paired_limma_GO_BP"
"GO:1904936","epithelial tube morphogenesis",0.000150139895008744,0.121527366045552,0.113342019119492,"14/246","337/18805",14,"EPHA4/SLC39A12/NKX2-1/PFN1/NPNT/GDF7/CXCR4/IRX1/HS3ST3B1/IRX2/SALL1/LMO4/APLNR/CTSZ",3.17567730573448,"GSE225158","paired_limma","GO_BP","GSE225158_paired_limma_GO_BP"
"GO:1904936","catecholamine transport",0.000204300776165487,0.121527366045552,0.113342019119492,"6/246","65/18805",6,"HTR2A/VIP/RAB3B/SYT11/SLC29A4/DTNBP1",7.0562851782364,"GSE225158","paired_limma","GO_BP","GSE225158_paired_limma_GO_BP"
"GO:1904936","dopamine transport",0.000263418195805013,0.121527366045552,0.113342019119492,"5/246","44/18805",5,"HTR2A/RAB3B/SYT11/SLC29A4/DTNBP1",8.68671470805617,"GSE225158","paired_limma","GO_BP","GSE225158_paired_limma_GO_BP"
"GO:1904936","axon guidance",0.000312259954357451,0.121527366045552,0.113342019119492,"11/246","238/18805",11,"SEMA5B/EPHA4/EPHA5/NKX2-1/CNTN5/GDF7/SEMA6D/GBX1/LMO4/FEZF2/RAC1",3.53308396529343,"GSE225158","paired_limma","GO_BP","GSE225158_paired_limma_GO_BP"
"GO:1904936","neuron projection guidance",0.000323616406268245,0.121527366045552,0.113342019119492,"11/246","239/18805",11,"SEMA5B/EPHA4/EPHA5/NKX2-1/CNTN5/GDF7/SEMA6D/GBX1/LMO4/FEZF2/RAC1",3.51830118719597,"GSE225158","paired_limma","GO_BP","GSE225158_paired_limma_GO_BP"
"GO:1904936","cerebral cortex GABAergic interneuron differentiation",0.000337641328349305,0.121527366045552,0.113342019119492,"3/246","11/18805",3,"NKX2-1/LHX6/FEZF2",20.8481152993348,"GSE225158","paired_limma","GO_BP","GSE225158_paired_limma_GO_BP"
"GO:1904936","cerebral cortex neuron differentiation",0.000395805964927212,0.121527366045552,0.113342019119492,"4/246","27/18805",4,"NKX2-1/LHX6/CHD5/FEZF2",11.3249021379103,"GSE225158","paired_limma","GO_BP","GSE225158_paired_limma_GO_BP"
"GO:1904936","presynapse assembly",0.000398058847184906,0.121527366045552,0.113342019119492,"5/246","48/18805",5,"IL1RAPL2/CNTN5/PCDH17/CBLN1/ARF6",7.96282181571816,"GSE225158","paired_limma","GO_BP","GSE225158_paired_limma_GO_BP"
"GO:1904936","erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process",0.00045706245670633,0.126855607302221,0.118311382334031,"4/246","28/18805",4,"KMO/TH/OCA2/IYD",10.9204413472706,"GSE225158","paired_limma","GO_BP","GSE225158_paired_limma_GO_BP"
"GO:1904936","monoamine transport",0.00051478058646899,0.130181295504578,0.121413072332609,"6/246","77/18805",6,"HTR2A/VIP/RAB3B/SYT11/SLC29A4/DTNBP1",5.95660437123852,"GSE225158","paired_limma","GO_BP","GSE225158_paired_limma_GO_BP"
"GO:1904936","central nervous system neuron differentiation",0.000554325857045369,0.130181295504578,0.121413072332609,"10/246","215/18805",10,"EPHA4/NKX2-1/GDF7/LHX6/CBLN1/CHD5/SALL1/GBX1/LMO4/FEZF2",3.5554925316695,"GSE225158","paired_limma","GO_BP","GSE225158_paired_limma_GO_BP"
"GO:1904936","response to interleukin-1",0.000837473350756787,0.182629009990034,0.170328226601286,"7/246","116/18805",7,"KMO/ZBP1/PCSK1/MAPK3/RBMX/SMPD1/MAP2K7",4.61294505186431,"GSE225158","paired_limma","GO_BP","GSE225158_paired_limma_GO_BP"
"GO:1904936","presynapse organization",0.000958107069784106,0.195006725603392,0.181872254299369,"5/246","58/18805",5,"IL1RAPL2/CNTN5/PCDH17/CBLN1/ARF6",6.5899215026633,"GSE225158","paired_limma","GO_BP","GSE225158_paired_limma_GO_BP"
"GO:1904936","telencephalon development",0.00119911881349456,0.228806858599932,0.213395815164658,"11/246","280/18805",11,"EPHA5/NKX2-1/SCN5A/LHX6/ZIC1/TH/CXCR4/MAS1/FOXP2/SALL1/FEZF2",3.00312137049942,"GSE225158","paired_limma","GO_BP","GSE225158_paired_limma_GO_BP"
"GO:1904936","tyrosine metabolic process",0.00131300012708272,0.229380688355516,0.213930995225291,"3/246","17/18805",3,"TH/OCA2/IYD",13.4899569583931,"GSE225158","paired_limma","GO_BP","GSE225158_paired_limma_GO_BP"
"GO:1904936","regulation of smooth muscle cell apoptotic process",0.00148752483702097,0.229380688355516,0.213930995225291,"4/246","38/18805",4,"GRIA4/BAG1/IL12A/ATF4",8.04664099272572,"GSE225158","paired_limma","GO_BP","GSE225158_paired_limma_GO_BP"
"GO:1904936","regulation of action potential",0.00149629402685297,0.229380688355516,0.213930995225291,"5/246","64/18805",5,"PKP2/MTNR1B/SCN5A/KCNC2/TACR1",5.97211636178862,"GSE225158","paired_limma","GO_BP","GSE225158_paired_limma_GO_BP"
"GO:1904936","positive regulation of circadian rhythm",0.00156046028117289,0.229380688355516,0.213930995225291,"3/246","18/18805",3,"NKX2-1/MTNR1B/RORC",12.740514905149,"GSE225158","paired_limma","GO_BP","GSE225158_paired_limma_GO_BP"
"GO:1904936","smooth muscle cell apoptotic process",0.00164069579590003,0.229380688355516,0.213930995225291,"4/246","39/18805",4,"GRIA4/BAG1/IL12A/ATF4",7.84031686470711,"GSE225158","paired_limma","GO_BP","GSE225158_paired_limma_GO_BP"
"GO:1904936","negative regulation of neuron projection development",0.00169996800289682,0.229380688355516,0.213930995225291,"7/246","131/18805",7,"EPHA4/RIT2/SEMA6D/RAB29/ARF6/DTNBP1/CERS2",4.08474523676534,"GSE225158","paired_limma","GO_BP","GSE225158_paired_limma_GO_BP"
"GO:1904936","amine transport",0.00172805628305826,0.229380688355516,0.213930995225291,"6/246","97/18805",6,"HTR2A/KMO/TH/RAB3B/SYT11/DTNBP1",4.72843852149862,"GSE225158","paired_limma","GO_BP","GSE225158_paired_limma_GO_BP"
"GO:1904936","aromatic amino acid metabolic process",0.00197928358813622,0.242375546489658,0.226050598463815,"4/246","41/18805",4,"KMO/TH/OCA2/IYD",7.45786238350188,"GSE225158","paired_limma","GO_BP","GSE225158_paired_limma_GO_BP"
"GO:1904936","positive regulation of smooth muscle cell apoptotic process",0.00213839969836931,0.242375546489658,0.226050598463815,"3/246","20/18805",3,"BAG1/IL12A/ATF4",11.4664634146341,"GSE225158","paired_limma","GO_BP","GSE225158_paired_limma_GO_BP"
"GO:1904936","GABAergic neuron differentiation",0.00213839969836931,0.242375546489658,0.226050598463815,"3/246","20/18805",3,"NKX2-1/LHX6/FEZF2",11.4664634146341,"GSE225158","paired_limma","GO_BP","GSE225158_paired_limma_GO_BP"
