"ID","Description","pvalue","p.adjust","qvalue","GeneRatio","BgRatio","Count","geneID","FoldEnrichment","Dataset","Method","Database","Analysis_ID"
"R-HSA-2871796","FCERI mediated MAPK activation",9.7508626719762e-05,0.0719613665191843,0.0690771639814735,"5/166","32/11214",5,"MAPK3/VAV3/MAP2K7/RAC1/NRAS",10.5553463855422,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","Interleukin-35 Signalling",0.000635261455186415,0.212621308985296,0.204099473608763,"3/166","12/11214",3,"STAT4/IL12A/IL6ST",16.8885542168675,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","EPH-ephrin mediated repulsion of cells",0.000906986145386861,0.212621308985296,0.204099473608763,"5/166","51/11214",5,"EPHA4/EPHA5/VAV3/NCSTN/RAC1",6.62296243798724,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","Class A/1 (Rhodopsin-like receptors)",0.00137924719127196,0.212621308985296,0.204099473608763,"13/166","334/11214",13,"RXFP2/HTR2A/MTNR1B/LPAR3/OPN3/CXCR4/TACR1/QRFPR/TSHR/NPFF/GPR37/APLNR/PRLHR",2.62935574633865,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","Defective B3GALTL causes PpS",0.00208999486749997,0.212621308985296,0.204099473608763,"4/166","37/11214",4,"SEMA5B/ADAMTS20/THSD4/ADAMTS4",7.30315858026701,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","O-glycosylation of TSR domain-containing proteins",0.0023092597874753,0.212621308985296,0.204099473608763,"4/166","38/11214",4,"SEMA5B/ADAMTS20/THSD4/ADAMTS4",7.11097019657578,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","NCAM signaling for neurite out-growth",0.00235393558408494,0.212621308985296,0.204099473608763,"5/166","63/11214",5,"ST8SIA2/GFRA2/COL5A3/MAPK3/NRAS",5.36144578313253,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","Activation of NMDA receptors and postsynaptic events",0.00253476545836438,0.212621308985296,0.204099473608763,"6/166","93/11214",6,"GRIA4/MAPK3/KPNA2/CAMK1/RAC1/NRAS",4.35833657209483,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","NFE2L2 regulating anti-oxidant/detoxification enzymes",0.00259294279250361,0.212621308985296,0.204099473608763,"3/166","19/11214",3,"ATF4/MAFK/SRXN1",10.6664552948637,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","GPCR ligand binding",0.00399736645112758,0.265570045661402,0.25492603156486,"15/166","468/11214",15,"RXFP2/HTR2A/MTNR1B/LPAR3/VIP/OPN3/CXCR4/TACR1/QRFPR/TSHR/NPFF/GPR37/APLNR/FZD7/PRLHR",2.16519925857275,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","DAP12 interactions",0.0043025510295429,0.265570045661402,0.25492603156486,"4/166","45/11214",4,"HLA-B/VAV3/RAC1/NRAS",6.00481927710843,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","Kidney development",0.00465882488424558,0.265570045661402,0.25492603156486,"4/166","46/11214",4,"NPNT/IRX1/IRX2/SALL1",5.87427972760608,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","G alpha (q) signalling events",0.00467806313495695,0.265570045661402,0.25492603156486,"9/166","215/11214",9,"HTR2A/LPAR3/TRPC6/MAPK3/TACR1/QRFPR/NPFF/DGKK/NRAS",2.82785093863827,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","Post NMDA receptor activation events",0.00658762933676836,0.338767851346743,0.325190078385905,"5/166","80/11214",5,"MAPK3/KPNA2/CAMK1/RAC1/NRAS",4.22213855421687,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","Fc epsilon receptor (FCERI) signaling",0.0068855254338769,0.338767851346743,0.325190078385905,"6/166","114/11214",6,"MAPK3/VAV3/MAP2K7/RAC1/NRAS/PSMC6",3.55548509828789,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","O-linked glycosylation",0.00778904720833481,0.343731665541355,0.329954943530641,"6/166","117/11214",6,"SEMA5B/ADAMTS20/THSD4/GALNT14/ADAMTS4/GALNT9",3.4643188137164,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","MAPK3 (ERK1) activation",0.00906600511072812,0.343731665541355,0.329954943530641,"2/166","10/11214",2,"MAPK3/IL6ST",13.510843373494,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","Role of second messengers in netrin-1 signaling",0.00906600511072812,0.343731665541355,0.329954943530641,"2/166","10/11214",2,"TRPC6/TRPC4",13.510843373494,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","DAP12 signaling",0.0096465772163945,0.343731665541355,0.329954943530641,"3/166","30/11214",3,"VAV3/RAC1/NRAS",6.75542168674699,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","Peptide ligand-binding receptors",0.0100444306960565,0.343731665541355,0.329954943530641,"8/166","201/11214",8,"RXFP2/CXCR4/TACR1/QRFPR/NPFF/GPR37/APLNR/PRLHR",2.68872504945154,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","Interaction between L1 and Ankyrins",0.0105658492349744,0.343731665541355,0.329954943530641,"3/166","31/11214",3,"SCN5A/ANK1/SCN7A",6.53750485814225,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","RHO GTPases activate KTN1",0.0109736350789786,0.343731665541355,0.329954943530641,"2/166","11/11214",2,"RHOG/RAC1",12.2825848849945,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","Neurotransmitter receptors and postsynaptic signal transmission",0.0112256336552018,0.343731665541355,0.329954943530641,"8/166","205/11214",8,"GRIP2/KCNJ3/GRIA4/MAPK3/KPNA2/CAMK1/RAC1/NRAS",2.63626212165736,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","EPH-Ephrin signaling",0.0117052342457604,0.343731665541355,0.329954943530641,"5/166","92/11214",5,"EPHA4/EPHA5/VAV3/NCSTN/RAC1",3.6714248297538,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","Cargo concentration in the ER",0.0125520430467005,0.343731665541355,0.329954943530641,"3/166","33/11214",3,"COL7A1/CNIH1/CTSZ",6.14129244249726,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","Killing mechanisms",0.0130413098037371,0.343731665541355,0.329954943530641,"2/166","12/11214",2,"FZD7/RAC1",11.2590361445783,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","WNT5:FZD7-mediated leishmania damping",0.0130413098037371,0.343731665541355,0.329954943530641,"2/166","12/11214",2,"FZD7/RAC1",11.2590361445783,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","Nephron development",0.0130413098037371,0.343731665541355,0.329954943530641,"2/166","12/11214",2,"IRX1/IRX2",11.2590361445783,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","Signalling to ERKs",0.0136197616062198,0.346599450530697,0.332707788057566,"3/166","34/11214",3,"RIT2/MAPK3/NRAS",5.96066619418852,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","GPVI-mediated activation cascade",0.0147376727270483,0.362546749085389,0.348015920887843,"3/166","35/11214",3,"RHOG/VAV3/RAC1",5.79036144578313,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","Signaling by high-kinase activity BRAF mutants",0.0159060479862509,0.367579438730462,0.35284690096363,"3/166","36/11214",3,"ARAF/MAPK3/NRAS",5.62951807228916,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","Platelet activation, signaling and aggregation",0.0159384038473913,0.367579438730462,0.35284690096363,"9/166","262/11214",9,"PFN1/TTN/TRPC6/MAPK3/RHOG/VAV3/SPARC/DGKK/RAC1",2.32056470155431,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","Signaling by BRAF and RAF1 fusions",0.0172401492697924,0.371878573374111,0.356973726830376,"4/166","67/11214",4,"ARAF/FAM131B/MAPK3/NRAS",4.03308757417731,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","PTK6 Regulates RHO GTPases, RAS GTPase and MAP kinases",0.0176365177074443,0.371878573374111,0.356973726830376,"2/166","14/11214",2,"RAC1/NRAS",9.65060240963855,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","Erythropoietin activates RAS",0.0176365177074443,0.371878573374111,0.356973726830376,"2/166","14/11214",2,"EPOR/NRAS",9.65060240963855,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","Neuronal System",0.0187458000960714,0.37918890328822,0.363991059639099,"12/166","410/11214",12,"IL1RAPL2/GRIP2/KCNJ3/GRIA4/KCNC2/MAPK3/KPNA2/EPB41L3/CAMK1/RAC1/KCNJ1/NRAS",1.97719659124302,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","Diseases associated with O-glycosylation of proteins",0.0190108257746127,0.37918890328822,0.363991059639099,"4/166","69/11214",4,"SEMA5B/ADAMTS20/THSD4/ADAMTS4",3.91618648507072,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","Extracellular matrix organization",0.0210288919312602,0.399049786298459,0.383055920951167,"10/166","321/11214",10,"ADAM12/COL5A3/SGCB/HAPLN1/ADAMTS4/COL21A1/CTSD/COL7A1/SPARC/NCSTN",2.10449273730436,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","MAP2K and MAPK activation",0.0210879968369104,0.399049786298459,0.383055920951167,"3/166","40/11214",3,"ARAF/MAPK3/NRAS",5.06656626506024,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","NCAM1 interactions",0.0239854891797028,0.41993666506309,0.403105656236571,"3/166","42/11214",3,"ST8SIA2/GFRA2/COL5A3",4.82530120481928,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","Netrin-1 signaling",0.025510943589594,0.41993666506309,0.403105656236571,"3/166","43/11214",3,"TRPC6/TRPC4/RAC1",4.71308489773046,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","Negative regulation of MAPK pathway",0.025510943589594,0.41993666506309,0.403105656236571,"3/166","43/11214",3,"ARAF/MAPK3/NRAS",4.71308489773046,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","Signaling by RAF1 mutants",0.025510943589594,0.41993666506309,0.403105656236571,"3/166","43/11214",3,"ARAF/MAPK3/NRAS",4.71308489773046,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","Metabolism of Angiotensinogen to Angiotensins",0.025605894211164,0.41993666506309,0.403105656236571,"2/166","17/11214",2,"CTSD/CTSZ",7.94755492558469,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","Trafficking of GluR2-containing AMPA receptors",0.025605894211164,0.41993666506309,0.403105656236571,"2/166","17/11214",2,"GRIP2/GRIA4",7.94755492558469,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","Collagen chain trimerization",0.0270874661888232,0.423326142530602,0.406359283872622,"3/166","44/11214",3,"COL5A3/COL21A1/COL7A1",4.60596933187295,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","Metabolism of amine-derived hormones",0.0285307114940424,0.423326142530602,0.406359283872622,"2/166","18/11214",2,"TH/IYD",7.50602409638554,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
"R-HSA-2871796","Gastrin-CREB signalling pathway via PKC and MAPK",0.0285307114940424,0.423326142530602,0.406359283872622,"2/166","18/11214",2,"MAPK3/NRAS",7.50602409638554,"GSE225158","paired_limma","Reactome","GSE225158_paired_limma_Reactome"
