"ID","Description","pvalue","p.adjust","qvalue","GeneRatio","BgRatio","Count","geneID","FoldEnrichment","Dataset","Method","Database","Analysis_ID"
"hsa04360","Axon guidance",4.32650298569304e-05,0.0108595224940895,0.00947276443183319,"11/122","184/8866",11,"54437/2043/2044/151449/80031/7225/7852/5595/7223/5879/4893",4.34452957947256,"GSE225158","paired_limma","KEGG","GSE225158_paired_limma_KEGG"
"hsa04360","Fc epsilon RI signaling pathway",0.00035458122739654,0.0444999440382658,0.0388173133149896,"6/122","69/8866",6,"255189/5595/10451/5609/5879/4893",6.31931575196008,"GSE225158","paired_limma","KEGG","GSE225158_paired_limma_KEGG"
"hsa04360","Neuroactive ligand-receptor interaction",0.00167906824152057,0.140482042873887,0.122542524293431,"13/122","370/8866",13,"122042/3356/4544/23566/7432/2893/4142/6869/84109/7253/8620/187/2834",2.55334514842712,"GSE225158","paired_limma","KEGG","GSE225158_paired_limma_KEGG"
"hsa04360","Fc gamma R-mediated phagocytosis",0.00237261666183888,0.144563422589265,0.126102712931713,"6/122","99/8866",6,"255189/5595/85477/10451/382/5879",4.40437158469945,"GSE225158","paired_limma","KEGG","GSE225158_paired_limma_KEGG"
"hsa04360","Yersinia infection",0.00287974945396941,0.144563422589265,0.126102712931713,"7/122","138/8866",7,"5595/391/10451/382/8935/5609/5879",3.68626752197672,"GSE225158","paired_limma","KEGG","GSE225158_paired_limma_KEGG"
"hsa04360","Serotonergic synapse",0.00498903992854217,0.208708170344014,0.182056193883644,"6/122","115/8866",6,"3356/3760/369/255189/5595/4893",3.79158945117605,"GSE225158","paired_limma","KEGG","GSE225158_paired_limma_KEGG"
"hsa04360","Sphingolipid signaling pathway",0.00663297934395484,0.20984267652132,0.183045823931368,"6/122","122/8866",6,"5595/6609/1509/5879/29956/4893",3.57403923676431,"GSE225158","paired_limma","KEGG","GSE225158_paired_limma_KEGG"
"hsa04360","Alzheimer disease",0.00743491491601216,0.20984267652132,0.183045823931368,"12/122","391/8866",12,"221074/369/7922/5595/468/4509/5609/4512/8324/23385/4893/5706",2.23034673598591,"GSE225158","paired_limma","KEGG","GSE225158_paired_limma_KEGG"
"hsa04360","GnRH signaling pathway",0.00901745030072994,0.20984267652132,0.183045823931368,"5/122","93/8866",5,"255189/5595/468/5609/4893",3.90710382513661,"GSE225158","paired_limma","KEGG","GSE225158_paired_limma_KEGG"
"hsa04360","VEGF signaling pathway",0.0091962925965519,0.20984267652132,0.183045823931368,"4/122","60/8866",4,"255189/5595/5879/4893",4.8448087431694,"GSE225158","paired_limma","KEGG","GSE225158_paired_limma_KEGG"
"hsa04360","Long-term depression",0.0091962925965519,0.20984267652132,0.183045823931368,"4/122","60/8866",4,"369/255189/5595/4893",4.8448087431694,"GSE225158","paired_limma","KEGG","GSE225158_paired_limma_KEGG"
"hsa04360","Natural killer cell mediated cytotoxicity",0.0103172844096925,0.215803198902735,0.188245189229477,"6/122","134/8866",6,"3106/369/5595/10451/5879/4893",3.25397602153169,"GSE225158","paired_limma","KEGG","GSE225158_paired_limma_KEGG"
"hsa04360","Choline metabolism in cancer",0.0116311685313158,0.217189993252202,0.189454890318549,"5/122","99/8866",5,"255189/5595/139189/5879/4893",3.67030965391621,"GSE225158","paired_limma","KEGG","GSE225158_paired_limma_KEGG"
"hsa04360","GnRH secretion",0.0121173456987167,0.217189993252202,0.189454890318549,"4/122","65/8866",4,"3760/5595/7223/4893",4.47213114754098,"GSE225158","paired_limma","KEGG","GSE225158_paired_limma_KEGG"
"hsa04360","Long-term potentiation",0.0134343981130361,0.217189993252202,0.189454890318549,"4/122","67/8866",4,"369/5595/468/4893",4.33863469537558,"GSE225158","paired_limma","KEGG","GSE225158_paired_limma_KEGG"
"hsa04360","Regulation of actin cytoskeleton",0.0145772055500412,0.217189993252202,0.189454890318549,"8/122","232/8866",8,"5216/369/7852/5595/85477/10451/5879/4893",2.50593555681176,"GSE225158","paired_limma","KEGG","GSE225158_paired_limma_KEGG"
"hsa04360","Pathways of neurodegeneration - multiple diseases",0.0152436066795594,0.217189993252202,0.189454890318549,"13/122","483/8866",13,"369/2893/5595/468/127602/4509/5609/2861/4512/8324/5879/4893/5706",1.9559786851305,"GSE225158","paired_limma","KEGG","GSE225158_paired_limma_KEGG"
"hsa04360","Renal cell carcinoma",0.0155753780021499,0.217189993252202,0.189454890318549,"4/122","70/8866",4,"369/5595/5879/4893",4.15269320843091,"GSE225158","paired_limma","KEGG","GSE225158_paired_limma_KEGG"
"hsa04360","Phospholipase D signaling pathway",0.0167257619354744,0.220956118200215,0.192740082137323,"6/122","149/8866",6,"23566/255189/5595/382/139189/4893",2.926394542854,"GSE225158","paired_limma","KEGG","GSE225158_paired_limma_KEGG"
"hsa04360","Bladder cancer",0.018531617765636,0.229507097463449,0.200199103679586,"3/122","41/8866",3,"369/5595/4893",5.31747301079568,"GSE225158","paired_limma","KEGG","GSE225158_paired_limma_KEGG"
"hsa04360","Glioma",0.0204736855942375,0.229507097463449,0.200199103679586,"4/122","76/8866",4,"369/5595/8536/4893",3.82484900776531,"GSE225158","paired_limma","KEGG","GSE225158_paired_limma_KEGG"
"hsa04360","Necroptosis",0.0222750713614875,0.229507097463449,0.200199103679586,"6/122","159/8866",6,"6775/2747/255189/81030/6609/7128",2.74234457160532,"GSE225158","paired_limma","KEGG","GSE225158_paired_limma_KEGG"
"hsa04360","Salmonella infection",0.0222979920811393,0.229507097463449,0.200199103679586,"8/122","251/8866",8,"5216/83658/5595/391/382/57381/5609/5879",2.31624322382601,"GSE225158","paired_limma","KEGG","GSE225158_paired_limma_KEGG"
"hsa04360","Proteoglycans in cancer",0.022325653905415,0.229507097463449,0.200199103679586,"7/122","204/8866",7,"369/286/5595/10451/8324/5879/4893",2.49365155898425,"GSE225158","paired_limma","KEGG","GSE225158_paired_limma_KEGG"
"hsa04360","Viral carcinogenesis",0.022859272655722,0.229507097463449,0.200199103679586,"7/122","205/8866",7,"3106/5595/85477/468/3572/5879/4893",2.48148740503798,"GSE225158","paired_limma","KEGG","GSE225158_paired_limma_KEGG"
"hsa04360","Neurotrophin signaling pathway",0.0247273246058807,0.230608447658229,0.201159811754715,"5/122","120/8866",5,"5595/468/5609/5879/4893",3.02800546448087,"GSE225158","paired_limma","KEGG","GSE225158_paired_limma_KEGG"
"hsa04360","Hepatitis B",0.0248064864014828,0.230608447658229,0.201159811754715,"6/122","163/8866",6,"6775/369/5595/468/5609/4893",2.67504777230212,"GSE225158","paired_limma","KEGG","GSE225158_paired_limma_KEGG"
"hsa04360","Lipid and atherosclerosis",0.0293227280219929,0.25383049671618,0.221416411478153,"7/122","216/8866",7,"3592/5595/468/10451/5609/5879/4893",2.3551153612629,"GSE225158","paired_limma","KEGG","GSE225158_paired_limma_KEGG"
"hsa04360","Protein processing in endoplasmic reticulum",0.0304324209617517,0.25383049671618,0.221416411478153,"6/122","171/8866",6,"258010/573/57134/468/133022/5609",2.54989933851021,"GSE225158","paired_limma","KEGG","GSE225158_paired_limma_KEGG"
"hsa04360","ErbB signaling pathway",0.0305473955366494,0.25383049671618,0.221416411478153,"4/122","86/8866",4,"369/5595/5609/4893",3.38009912314144,"GSE225158","paired_limma","KEGG","GSE225158_paired_limma_KEGG"
"hsa04360","Colorectal cancer",0.0316898650702292,0.25383049671618,0.221416411478153,"4/122","87/8866",4,"369/5595/5879/4893",3.34124740908234,"GSE225158","paired_limma","KEGG","GSE225158_paired_limma_KEGG"
"hsa04360","Parkinson disease",0.0331691680673678,0.25383049671618,0.221416411478153,"8/122","271/8866",8,"221074/7054/7922/468/4509/2861/4512/5706",2.14530276450305,"GSE225158","paired_limma","KEGG","GSE225158_paired_limma_KEGG"
"hsa04360","Relaxin signaling pathway",0.033372137018462,0.25383049671618,0.221416411478153,"5/122","130/8866",5,"122042/5595/468/5609/4893",2.79508196721311,"GSE225158","paired_limma","KEGG","GSE225158_paired_limma_KEGG"
"hsa04360","Lysosome",0.0362903942002668,0.25746476887143,0.224586588069857,"5/122","133/8866",5,"2760/6609/1509/1522/8120",2.73203500554665,"GSE225158","paired_limma","KEGG","GSE225158_paired_limma_KEGG"
