"ID","Description","pvalue","p.adjust","qvalue","GeneRatio","BgRatio","Count","geneID","FoldEnrichment","Dataset","Method","Database","Analysis_ID"
"R-HSA-9012999","RHO GTPase cycle",3.71022807614955e-12,6.17381951871285e-09,4.98342213175456e-09,"359/7355","448/11214",359,"ABCD3/ABI2/ABL2/ACBD5/ACTG1/ACTN1/ADD3/AKAP12/AKAP13/ALDH3A2/ALS2/AMIGO2/ANKFY1/ANKRD26/ANLN/ARAP1/ARAP2/ARFGAP2/ARFGAP3/ARHGAP1/ARHGAP10/ARHGAP15/ARHGAP18/ARHGAP19/ARHGAP21/ARHGAP24/ARHGAP25/ARHGAP26/ARHGAP27/ARHGAP29/ARHGAP30/ARHGAP31/ARHGAP32/ARHGAP33/ARHGAP35/ARHGAP39/ARHGAP4/ARHGAP44/ARHGAP45/ARHGAP6/ARHGAP9/ARHGDIA/ARHGDIB/ARHGDIG/ARHGEF1/ARHGEF10L/ARHGEF11/ARHGEF12/ARHGEF17/ARHGEF18/ARHGEF19/ARHGEF2/ARHGEF25/ARHGEF28/ARHGEF3/ARHGEF39/ARHGEF40/ARHGEF5/ARHGEF6/ARHGEF7/ARL13B/ARMCX3/ATP6AP1/BAIAP2/BAIAP2L2/BASP1/BCAP31/BCR/BLTP3B/BRK1/C1QBP/CAPZB/CAV1/CAVIN1/CCDC187/CCDC88A/CCP110/CCT2/CCT6A/CCT7/CDC37/CDC42/CDC42BPA/CDC42BPB/CDC42EP1/CDC42EP3/CDC42EP4/CDC42SE2/CEP97/CFTR/CHN1/CHN2/CIT/CKAP4/CLTC/COPS2/COPS4/CPD/CPNE8/CPSF7/CUL3/CYBA/CYBB/CYFIP2/DAAM1/DBN1/DBT/DDRGK1/DDX4/DEF6/DEPDC1B/DIAPH1/DIAPH2/DIAPH3/DLC1/DNMBP/DOCK1/DOCK10/DOCK11/DOCK2/DOCK3/DOCK4/DOCK5/DOCK6/DOCK7/DOCK8/DOCK9/DSG1/DSG2/DST/ECT2/EFHD2/ELMO2/EMC3/EMD/EPSTI1/ERBIN/ESYT1/FAF2/FAM135A/FAM13A/FAM169A/FAM91A1/FARP1/FARP2/FERMT2/FGD2/FGD3/FGD4/FGD5/FILIP1/FLOT2/FMNL1/FMNL2/FNBP1/FNBP1L/FRS2/FRS3/GFOD1/GIT2/GJA1/GMIP/GNA13/GOLGA3/GOPC/GPS1/GRB7/HGS/HINT2/HSP90AB1/IQGAP1/IQGAP2/IQGAP3/ITGB1/ITSN1/ITSN2/JAG1/JUP/KALRN/KCTD13/KCTD3/KIDINS220/KTN1/LAMTOR1/LBR/LCK/LEMD3/LETM1/LMAN1/LRRC1/MACO1/MAP3K11/MCAM/MCF2/MCF2L/MOSPD2/MPP7/MSI2/MTR/MYO6/MYO9B/NCF1/NCF2/NCF4/NCK2/NCKAP1/NCKAP1L/NDUFA5/NHS/NIPSNAP2/NISCH/NOX1/NOX3/NSFL1C/NUDC/OBSCN/OCRL/OPHN1/OSBPL11/PAK1/PAK2/PAK3/PAK4/PAK5/PARD6A/PARD6B/PCDH7/PEAK1/PGRMC2/PHIP/PIK3CA/PIK3R1/PIK3R3/PKN1/PKN2/PKP4/PLD1/PLD2/PLEKHG1/PLEKHG3/PLEKHG4/PLEKHG5/PLXNA1/PLXNB1/PLXND1/POTEE/PREX1/PREX2/PTK2B/PTPN13/RAB7A/RAC1/RAC3/RACGAP1/RALBP1/RALGAPA1/RAPGEF1/RASAL2/RASGRF2/RBBP6/RBMX/RHOBTB1/RHOBTB2/RHOC/RHOD/RHOF/RHOG/RHOH/RHOJ/RHOQ/RHOU/RHOV/RHPN1/RHPN2/RND1/RND2/ROCK1/ROCK2/RRAS2/RTKN/SAMM50/SCFD1/SEMA4F/SH3BP1/SH3RF1/SHKBP1/SHMT2/SLC1A5/SLC4A7/SLITRK3/SLITRK5/SLK/SNAP23/SOS1/SOS2/SOWAHC/SPATA13/SPTAN1/SPTBN1/SRGAP1/SRGAP3/SRRM1/STAM/STAM2/STARD13/STBD1/STIP1/STK10/STMN2/STOM/STX5/SWAP70/SYDE1/SYDE2/TAGAP/TFRC/TIAM1/TIAM2/TJP2/TMEM59/TMEM87A/TMPO/TNFAIP1/TOR1AIP1/TPM3/TPM4/TRIO/TRIP10/TUBA1B/TWF1/TXNL1/UACA/UBXN11/USP9X/VAMP3/VANGL1/VANGL2/VAPB/VAV1/VAV2/VAV3/VCP/VIM/VMA22/VRK2/WAS/WASF1/WASF2/WASF3/WASL/WDR11/WDR6/WDR91/WHAMM/WIPF1/WIPF2/WIPF3/ZAP70/ZNF512B",1.22178365057784,"GSE174409","deseq2","Reactome","GSE174409_deseq2_Reactome"
"R-HSA-9012999","Neuronal System",1.91861433611366e-09,1.59628712764656e-06,1.28850099625317e-06,"323/7355","410/11214",323,"ABAT/ABCC8/ACHE/ACTN2/ADCY1/ADCY2/ADCY3/ADCY5/ADCY6/ADCY7/ADCY8/AKAP5/ALDH2/ALDH5A1/AP2A1/AP2A2/AP2B1/AP2M1/AP2S1/APBA2/APBA3/ARHGEF7/ARL6IP5/BCHE/BEGAIN/CACNA1A/CACNA1B/CACNA1E/CACNA2D1/CACNA2D2/CACNA2D3/CACNB1/CACNB2/CACNB3/CACNG2/CACNG3/CACNG4/CACNG8/CALM1/CALM2/CALM3/CAMK1/CAMK2A/CAMK2D/CAMK2G/CAMK4/CAMKK1/CAMKK2/CASK/CHAT/CHRFAM7A/CHRNA1/CHRNA2/CHRNA3/CHRNA4/CHRNA6/CHRNA7/CHRNB2/CHRNB3/CHRNB4/CHRND/COMT/CPLX1/CREB1/DBNL/DLG1/DLG2/DLG3/DLGAP1/DLGAP3/DLGAP4/DNAJC5/EPB41/EPB41L3/EPB41L5/ERBB4/FLOT2/GABBR2/GABRA1/GABRA2/GABRA3/GABRA4/GABRA5/GABRA6/GABRB1/GABRB2/GABRB3/GABRG2/GABRG3/GABRQ/GAD1/GAD2/GJC1/GJD2/GLRA1/GLRA2/GLRA3/GLRB/GLS/GLS2/GNAI1/GNAI2/GNAL/GNAT3/GNB1/GNB2/GNB3/GNB4/GNB5/GNG10/GNG12/GNG13/GNG2/GNG3/GNG4/GNG5/GNG7/GNG8/GRIA1/GRIA2/GRIA3/GRIA4/GRIK1/GRIK3/GRIK4/GRIK5/GRIN2A/GRIN2C/GRIN2D/GRIN3A/GRIN3B/GRIP1/GRIP2/GRM1/GRM5/HCN1/HCN2/HCN3/HOMER1/HOMER2/HOMER3/HSPA8/HTR3A/HTR3B/IL1RAP/IL1RAPL2/KCNA2/KCNA4/KCNA5/KCNAB1/KCNAB2/KCNAB3/KCNB1/KCNB2/KCNC1/KCNC2/KCNC3/KCNC4/KCND2/KCND3/KCNG2/KCNG3/KCNG4/KCNH1/KCNH2/KCNH3/KCNH4/KCNH5/KCNH6/KCNH7/KCNH8/KCNJ1/KCNJ10/KCNJ11/KCNJ12/KCNJ14/KCNJ2/KCNJ3/KCNJ4/KCNJ6/KCNJ8/KCNJ9/KCNK1/KCNK10/KCNK13/KCNK17/KCNK2/KCNK3/KCNK7/KCNK9/KCNMA1/KCNMB1/KCNMB2/KCNMB3/KCNMB4/KCNN1/KCNN2/KCNN3/KCNN4/KCNQ1/KCNQ2/KCNQ3/KCNQ4/KCNQ5/KCNS1/KCNS2/KCNS3/KCNV1/KIF17/KPNA2/KRAS/LIN7A/LIN7B/LIN7C/LRFN1/LRFN2/LRFN4/LRRTM1/LRRTM2/LRRTM4/MAOA/MAPK1/MAPK3/MYO6/NAAA/NBEA/NCALD/NEFL/NLGN3/NLGN4X/NPTN/NRAS/NRG1/NRGN/NRXN1/NRXN3/NTRK3/PANX1/PANX2/PDLIM5/PDPK1/PICK1/PLCB1/PLCB2/PLCB3/PPFIA2/PPFIA3/PPFIA4/PPFIBP1/PPFIBP2/PPM1E/PPM1F/PRKAA1/PRKAA2/PRKAB1/PRKAB2/PRKACB/PRKAG1/PRKAG2/PRKAG3/PRKAR1A/PRKAR1B/PRKAR2A/PRKAR2B/PRKCA/PRKCB/PRKCG/PRKX/PTPRD/PTPRS/RAB3A/RAC1/RASGRF1/RASGRF2/RIMS1/RPS6KA2/RPS6KA3/RPS6KA6/RTN3/SIPA1L1/SLC17A7/SLC18A2/SLC18A3/SLC1A1/SLC1A3/SLC1A6/SLC22A2/SLC32A1/SLC38A1/SLC38A2/SLC5A7/SLC6A1/SLC6A11/SLC6A13/SLC6A4/SLITRK1/SLITRK2/SLITRK3/SLITRK4/SLITRK5/SLITRK6/SNAP25/STX1A/STXBP1/SYN1/SYN2/SYN3/SYT1/SYT10/SYT12/SYT2/SYT7/TSPOAP1/TUBA1A/TUBA1B/TUBA3D/TUBA4A/TUBB2A/TUBB2B/TUBB4B/TUBB6/TUBB8/VAMP2",1.20114804927791,"GSE174409","deseq2","Reactome","GSE174409_deseq2_Reactome"
"R-HSA-9012999","RAC1 GTPase cycle",2.05970054655627e-08,1.14244723648988e-05,9.22167683300282e-06,"155/7355","185/11214",155,"ABI2/ABL2/ALS2/AMIGO2/ARAP1/ARAP2/ARHGAP1/ARHGAP10/ARHGAP15/ARHGAP21/ARHGAP24/ARHGAP25/ARHGAP26/ARHGAP27/ARHGAP29/ARHGAP30/ARHGAP31/ARHGAP32/ARHGAP33/ARHGAP35/ARHGAP39/ARHGAP4/ARHGAP44/ARHGAP45/ARHGAP9/ARHGDIA/ARHGDIB/ARHGEF11/ARHGEF18/ARHGEF19/ARHGEF25/ARHGEF39/ARHGEF5/ARHGEF6/ARHGEF7/BAIAP2/BCR/BRK1/CAV1/CDC42/CDC42BPA/CDC42EP1/CDC42EP4/CHN1/CHN2/CIT/CYBA/CYBB/CYFIP2/DEF6/DEPDC1B/DIAPH3/DLC1/DOCK1/DOCK10/DOCK11/DOCK2/DOCK3/DOCK4/DOCK5/DOCK6/DOCK7/DOCK8/DOCK9/ECT2/EMD/ERBIN/ESYT1/FAM13A/FARP1/FARP2/FERMT2/FGD5/FMNL1/GIT2/GMIP/GNA13/IQGAP1/IQGAP2/IQGAP3/ITGB1/JAG1/KALRN/KTN1/LAMTOR1/LBR/LEMD3/MCAM/MCF2/MCF2L/MPP7/MYO9B/NCF1/NCF2/NCF4/NCKAP1/NCKAP1L/NHS/NISCH/NOX1/NOX3/OPHN1/PAK1/PAK2/PAK3/PAK4/PAK5/PARD6A/PIK3CA/PIK3R1/PIK3R3/PKN1/PKN2/PLD1/PLD2/PLEKHG1/PLEKHG3/PLEKHG4/PREX1/PREX2/RAB7A/RAC1/RACGAP1/RALBP1/RASGRF2/SH3BP1/SLC1A5/SNAP23/SOS1/SOS2/SPATA13/SRGAP1/SRGAP3/SWAP70/SYDE2/TAGAP/TFRC/TIAM1/TIAM2/TMPO/TRIO/VAMP3/VANGL1/VAV1/VAV2/VAV3/VRK2/WAS/WASF1/WASF2/WASF3/WASL/WIPF1/WIPF2/WIPF3",1.27743215683392,"GSE174409","deseq2","Reactome","GSE174409_deseq2_Reactome"
"R-HSA-9012999","Transmission across Chemical Synapses",4.58834457987937e-07,0.000190875134522982,0.000154071781155949,"214/7355","270/11214",214,"ABAT/ACHE/ACTN2/ADCY1/ADCY2/ADCY3/ADCY5/ADCY6/ADCY7/ADCY8/AKAP5/ALDH2/ALDH5A1/AP2A1/AP2A2/AP2B1/AP2M1/AP2S1/ARHGEF7/ARL6IP5/BCHE/CACNA1A/CACNA1B/CACNA1E/CACNA2D1/CACNA2D2/CACNA2D3/CACNB1/CACNB2/CACNB3/CACNG2/CACNG3/CACNG4/CACNG8/CALM1/CALM2/CALM3/CAMK1/CAMK2A/CAMK2D/CAMK2G/CAMK4/CAMKK1/CAMKK2/CASK/CHAT/CHRFAM7A/CHRNA1/CHRNA2/CHRNA3/CHRNA4/CHRNA6/CHRNA7/CHRNB2/CHRNB3/CHRNB4/CHRND/COMT/CPLX1/CREB1/DLG1/DLG2/DLG3/DNAJC5/ERBB4/GABBR2/GABRA1/GABRA2/GABRA3/GABRA4/GABRA5/GABRA6/GABRB1/GABRB2/GABRB3/GABRG2/GABRG3/GABRQ/GAD1/GAD2/GLRA1/GLRA2/GLRA3/GLRB/GLS/GLS2/GNAI1/GNAI2/GNAL/GNAT3/GNB1/GNB2/GNB3/GNB4/GNB5/GNG10/GNG12/GNG13/GNG2/GNG3/GNG4/GNG5/GNG7/GNG8/GRIA1/GRIA2/GRIA3/GRIA4/GRIK1/GRIK3/GRIK4/GRIK5/GRIN2A/GRIN2C/GRIN2D/GRIN3A/GRIN3B/GRIP1/GRIP2/HSPA8/HTR3A/HTR3B/KCNJ10/KCNJ12/KCNJ2/KCNJ3/KCNJ4/KCNJ6/KCNJ9/KIF17/KPNA2/KRAS/LIN7A/LIN7B/LIN7C/MAOA/MAPK1/MAPK3/MYO6/NAAA/NBEA/NCALD/NEFL/NPTN/NRAS/NRG1/NRGN/PDPK1/PICK1/PLCB1/PLCB2/PLCB3/PPFIA2/PPFIA3/PPFIA4/PPM1E/PPM1F/PRKAA1/PRKAA2/PRKAB1/PRKAB2/PRKACB/PRKAG1/PRKAG2/PRKAG3/PRKAR1A/PRKAR1B/PRKAR2A/PRKAR2B/PRKCA/PRKCB/PRKCG/PRKX/RAB3A/RAC1/RASGRF1/RASGRF2/RIMS1/RPS6KA2/RPS6KA3/RPS6KA6/SLC17A7/SLC18A2/SLC18A3/SLC1A1/SLC1A3/SLC1A6/SLC22A2/SLC32A1/SLC38A1/SLC38A2/SLC5A7/SLC6A1/SLC6A11/SLC6A13/SLC6A4/SNAP25/STX1A/STXBP1/SYN1/SYN2/SYN3/SYT1/TSPOAP1/TUBA1A/TUBA1B/TUBA3D/TUBA4A/TUBB2A/TUBB2B/TUBB4B/TUBB6/TUBB8/VAMP2",1.2084477679583,"GSE174409","deseq2","Reactome","GSE174409_deseq2_Reactome"
"R-HSA-9012999","RHOC GTPase cycle",6.32737711340519e-07,0.000210575110334125,0.000169973330456948,"67/7355","74/11214",67,"ABCD3/ACBD5/AKAP13/ANLN/ARHGAP1/ARHGAP18/ARHGAP21/ARHGAP26/ARHGAP32/ARHGAP35/ARHGAP39/ARHGDIA/ARHGEF1/ARHGEF10L/ARHGEF11/ARHGEF12/ARHGEF17/ARHGEF25/ARHGEF28/ARHGEF40/ARHGEF5/BCR/C1QBP/CAV1/CAVIN1/CCDC187/CIT/DAAM1/DEPDC1B/DIAPH1/DIAPH3/DLC1/ERBIN/FLOT2/FMNL2/IQGAP1/IQGAP3/JUP/LBR/LMAN1/MACO1/MCAM/MCF2/MCF2L/MYO9B/OPHN1/PIK3R1/PKN1/PKN2/PREX1/RACGAP1/RHOC/ROCK1/ROCK2/RTKN/SLK/STARD13/STK10/STOM/STX5/TFRC/TJP2/TMPO/VAMP3/VANGL1/VAPB/VAV2",1.38045087915924,"GSE174409","deseq2","Reactome","GSE174409_deseq2_Reactome"
"R-HSA-9012999","Neddylation",1.0472452262371e-06,0.000290436009409756,0.000234435948890972,"186/7355","233/11214",186,"ADRM1/AMER1/ANKRD9/ASB1/ASB12/ASB13/ASB16/ASB18/ASB2/ASB5/ASB8/BRCA1/BTBD1/BTBD6/BTRC/CAND1/CCDC22/CCDC8/CCNF/CDKN1A/CISH/COMMD10/COMMD2/COMMD3/COMMD4/COMMD5/COMMD6/COMMD7/COMMD9/COP1/COPS2/COPS3/COPS4/COPS5/COPS7A/COPS7B/COPS8/CUL1/CUL2/CUL3/CUL4A/CUL4B/CUL5/DCAF10/DCAF13/DCAF16/DCAF17/DCAF4/DCAF5/DCAF6/DCAF7/DCAF8/DCUN1D1/DCUN1D2/DCUN1D3/DCUN1D4/DCUN1D5/DDA1/DDB1/DDB2/ELOB/ELOC/FBXL12/FBXL13/FBXL15/FBXL16/FBXL19/FBXL20/FBXL22/FBXL3/FBXL4/FBXL7/FBXO10/FBXO11/FBXO15/FBXO2/FBXO21/FBXO22/FBXO27/FBXO31/FBXO32/FBXO4/FBXO40/FBXO41/FBXO44/FBXO6/FBXO7/FBXO9/FBXW10/FBXW11/FBXW2/FBXW4/FBXW5/FBXW7/FBXW8/FEM1A/FEM1B/FEM1C/GAN/GPS1/HIF3A/KBTBD6/KBTBD7/KCTD6/KCTD7/KLHL11/KLHL13/KLHL2/KLHL20/KLHL22/KLHL25/KLHL3/KLHL41/KLHL42/KLHL9/LMO7/LRR1/LRRC41/MUL1/NAE1/NEDD8/NEURL2/NFE2L2/NPLOC4/NUB1/OBSL1/PALB2/PSMA1/PSMA4/PSMA5/PSMA6/PSMB2/PSMB4/PSMB5/PSMB7/PSMC1/PSMC2/PSMC3/PSMC5/PSMC6/PSMD1/PSMD11/PSMD12/PSMD13/PSMD14/PSMD2/PSMD3/PSMD6/PSMD7/PSMD8/PUM2/RBBP5/RBBP7/RBX1/RNF7/RPS27A/SEM1/SENP8/SKP1/SKP2/SOCS2/SOCS3/SOCS5/SOCS6/SPSB1/SPSB2/SPSB3/SPSB4/TULP4/UBA3/UBA52/UBB/UBC/UBE2D1/UBE2D2/UBE2D3/UBE2F/UBE2M/UBXN7/UCHL3/UFD1/VCP/VHL/WSB1/WSB2/ZBTB16",1.21712420093189,"GSE174409","deseq2","Reactome","GSE174409_deseq2_Reactome"
"R-HSA-9012999","Antigen processing: Ubiquitination & Proteasome degradation",1.54320164661391e-06,0.000366841077137936,0.000296109067831482,"231/7355","296/11214",231,"ADRM1/ANAPC1/ANAPC11/ANAPC13/ANAPC4/AREL1/ASB1/ASB12/ASB13/ASB16/ASB18/ASB2/ASB5/ASB8/ATG7/BTBD1/BTBD6/BTRC/CBLB/CCNF/CDC16/CDC23/CDC26/CDC27/CDC34/CUL1/CUL2/CUL3/CUL5/DCAF1/DTX3L/DZIP3/ELOB/ELOC/FBXL12/FBXL13/FBXL15/FBXL16/FBXL19/FBXL20/FBXL22/FBXL3/FBXL4/FBXL7/FBXO10/FBXO11/FBXO15/FBXO2/FBXO21/FBXO22/FBXO27/FBXO31/FBXO32/FBXO4/FBXO40/FBXO41/FBXO44/FBXO6/FBXO7/FBXO9/FBXW10/FBXW11/FBXW2/FBXW4/FBXW5/FBXW7/FBXW8/FZR1/GAN/GLMN/HACE1/HECTD1/HECTD2/HECTD3/HECW2/HERC1/HERC2/HERC4/HERC5/HERC6/HUWE1/ITCH/KBTBD6/KBTBD7/KCTD6/KCTD7/KLHL11/KLHL13/KLHL2/KLHL20/KLHL22/KLHL25/KLHL3/KLHL41/KLHL42/KLHL9/LMO7/LNPEP/LNX1/LRR1/LRRC41/LRSAM1/LTN1/MEX3C/MKRN1/NEDD4/NPEPPS/PJA1/PJA2/PSMA1/PSMA4/PSMA5/PSMA6/PSMB2/PSMB4/PSMB5/PSMB7/PSMC1/PSMC2/PSMC3/PSMC5/PSMC6/PSMD1/PSMD11/PSMD12/PSMD13/PSMD14/PSMD2/PSMD3/PSMD6/PSMD7/PSMD8/RBBP6/RBCK1/RBX1/RCHY1/RLIM/RNF111/RNF114/RNF115/RNF123/RNF126/RNF130/RNF14/RNF144B/RNF182/RNF19A/RNF19B/RNF213/RNF217/RNF220/RNF25/RNF4/RNF41/RNF6/RNF7/RPS27A/SEM1/SH3RF1/SIAH1/SIAH2/SKP1/SKP2/SMURF1/SMURF2/SOCS1/SOCS3/SPSB1/SPSB2/SPSB4/STUB1/THOP1/TPP2/TRAIP/TRIM11/TRIM21/TRIM32/TRIM36/TRIM37/TRIM4/TRIM69/TRIM71/TRIM9/TRIP12/UBA1/UBA3/UBA5/UBA52/UBA6/UBA7/UBAC1/UBB/UBC/UBE2A/UBE2B/UBE2D1/UBE2D2/UBE2D3/UBE2D4/UBE2E2/UBE2E3/UBE2F/UBE2G1/UBE2G2/UBE2J1/UBE2K/UBE2L3/UBE2L6/UBE2M/UBE2N/UBE2O/UBE2Q1/UBE2Q2/UBE2R2/UBE2U/UBE2V2/UBE2W/UBE2Z/UBE3B/UBE3C/UBE3D/UBE4A/UBOX5/UBR1/UBR2/UFL1/VHL/WSB1/WWP1/ZBTB16/ZNRF2",1.18986624285741,"GSE174409","deseq2","Reactome","GSE174409_deseq2_Reactome"
"R-HSA-9012999","Clathrin-mediated endocytosis",2.3774565764483e-06,0.000494510967901247,0.00039916244625632,"121/7355","146/11214",121,"AAK1/ACTG1/ACTR2/ADRB2/AGFG1/AGTR1/AMPH/AP2A1/AP2A2/AP2B1/AP2M1/AP2S1/APOB/ARF6/ARFGAP1/ARPC1A/ARPC4/ARRB1/ARRB2/BIN1/BTC/CD3D/CD3G/CD4/CFTR/CLTA/CLTB/CLTC/CLTCL1/COPS2/COPS3/COPS4/COPS5/COPS7A/COPS7B/COPS8/CTTN/DAB2/DNAJC6/DNM1/DNM2/DNM3/DVL2/EGF/EGFR/EPGN/EPN2/EPS15/EREG/FCHO1/FCHO2/FNBP1/FNBP1L/FZD4/GAPVD1/GPS1/GRK2/GRK3/HBEGF/HGS/HIP1/HIP1R/HSPA8/ITSN1/ITSN2/KIAA0319/LDLR/LDLRAP1/LRP2/M6PR/NECAP1/NECAP2/NEDD8/OCRL/PACSIN1/PACSIN3/PIK3C2A/PIP5K1C/RAB5A/RAB5B/RAB5C/REPS1/REPS2/RPS27A/SGIP1/SH3GL1/SH3GL2/SH3KBP1/SLC18A3/SNAP91/SNX18/SNX9/STAM/STAM2/STON1/STON2/SYNJ1/SYNJ2/SYT1/SYT11/SYT2/TACR1/TF/TFRC/TGFA/TGOLN2/TOR1A/TOR1B/TRIP10/UBA52/UBB/UBC/UBQLN1/UBQLN2/VAMP2/VAMP3/VAMP4/VAMP7/VAMP8/WASL/WNT5A",1.26360224616559,"GSE174409","deseq2","Reactome","GSE174409_deseq2_Reactome"
"R-HSA-9012999","Signaling by ROBO receptors",2.87228778558622e-06,0.000531054097246163,0.000428659557240704,"165/7355","206/11214",165,"ABL1/ABL2/ADRM1/AKAP5/ARHGAP39/CAP2/CASC3/CDC42/CLASP1/CLASP2/COL4A5/CUL2/CXCL12/CXCR4/DAG1/DCC/EIF4G1/ELOB/ELOC/ENAH/EVL/FAU/FLRT3/GPC1/GSPT1/GSPT2/ISL1/LDB1/LHX2/LHX4/LHX9/MAGOHB/MSI1/MYO9B/NCBP1/NCBP2/NCK2/NELL2/NRP1/NTN1/PABPC1/PAK1/PAK2/PAK3/PAK4/PAK5/PFN2/PPP3CB/PRKACB/PRKAR2A/PRKCA/PSMA1/PSMA4/PSMA5/PSMA6/PSMB2/PSMB4/PSMB5/PSMB7/PSMC1/PSMC2/PSMC3/PSMC5/PSMC6/PSMD1/PSMD11/PSMD12/PSMD13/PSMD14/PSMD2/PSMD3/PSMD6/PSMD7/PSMD8/RAC1/RBM8A/RBX1/RNPS1/ROBO1/RPL10/RPL10A/RPL11/RPL12/RPL13/RPL13A/RPL18/RPL18A/RPL19/RPL21/RPL22/RPL22L1/RPL23/RPL23A/RPL24/RPL26/RPL27/RPL27A/RPL28/RPL29/RPL3/RPL30/RPL31/RPL32/RPL34/RPL35/RPL35A/RPL36/RPL37/RPL37A/RPL39/RPL39L/RPL4/RPL41/RPL5/RPL6/RPL7/RPL8/RPL9/RPLP0/RPLP1/RPLP2/RPS10/RPS11/RPS12/RPS13/RPS14/RPS15/RPS15A/RPS16/RPS19/RPS2/RPS20/RPS23/RPS26/RPS27/RPS27A/RPS27L/RPS28/RPS29/RPS3/RPS3A/RPS4X/RPS4Y1/RPS5/RPS6/RPS7/RPS8/RPS9/RPSA/SEM1/SLIT1/SLIT2/SLIT3/SOS1/SOS2/SRGAP1/SRGAP3/UBA52/UBB/UBC/UPF2/UPF3A/UPF3B/USP33/VASP",1.22122194135157,"GSE174409","deseq2","Reactome","GSE174409_deseq2_Reactome"
"R-HSA-9012999","Opioid Signalling",9.52795537437683e-06,0.0015854517742963,0.00127975484817946,"79/7355","92/11214",79,"ADCY1/ADCY2/ADCY3/ADCY5/ADCY6/ADCY7/ADCY8/AHCYL1/CALM1/CALM2/CALM3/CAMK2A/CAMK2D/CAMK2G/CAMK4/CAMKK1/CAMKK2/CDK5/CREB1/GNA11/GNA14/GNA15/GNAI1/GNAI2/GNAL/GNAQ/GNAT3/GNB1/GNB2/GNB3/GNB4/GNB5/GNG10/GNG12/GNG13/GNG2/GNG3/GNG4/GNG5/GNG7/GNG8/GRK2/ITPR1/ITPR3/KPNA2/MAPK1/NBEA/OPRM1/PDE1A/PDE1B/PDE1C/PDE4B/PDE4C/PDE4D/PDYN/PLA2G4A/PLCB1/PLCB2/PLCB3/PLCB4/POMC/PPP1CA/PPP1R1B/PPP2CA/PPP2CB/PPP2R1B/PPP3CA/PPP3CB/PPP3CC/PPP3R1/PRKACB/PRKAR1A/PRKAR1B/PRKAR2A/PRKAR2B/PRKCA/PRKCD/PRKCG/PRKX",1.30923358850826,"GSE174409","deseq2","Reactome","GSE174409_deseq2_Reactome"
