"gene","log2FoldChange","baseMean","stat","pvalue","padj","significance","effect_size","regulation","cell_type","comparison","group1","group2","total_samples","group1_samples","group2_samples","genes_tested","analysis_date"
"Fn1",-1.87177020043099,5.61433036388132,41.3482440570091,3.41989815284105e-05,0.41804835020329,"Not Significant","Large","Not Significant","PC","Dep_vs_Naive","Dependent","Naive",6,3,3,12224,2025-05-29
"F3",-0.956975309350632,6.45706927279554,33.6285627573584,8.84408868105812e-05,0.540550700186272,"Not Significant","Medium","Not Significant","PC","Dep_vs_Naive","Dependent","Naive",6,3,3,12224,2025-05-29
"Nmnat3",-2.7114539518719,2.67534664113778,24.8818367790829,0.000241274077087988,0.983111439441188,"Not Significant","Large","Not Significant","PC","Dep_vs_Naive","Dependent","Naive",6,3,3,12224,2025-05-29
"Hpgd",0.898881253119207,5.12583928671622,14.9291754493248,0.0022963298407139,0.999892661670678,"Not Significant","Medium","Not Significant","PC","Dep_vs_Naive","Dependent","Naive",6,3,3,12224,2025-05-29
"Dbp",0.622519960826008,6.66747624716971,14.7574115541166,0.00238963792024956,0.999892661670678,"Not Significant","Medium","Not Significant","PC","Dep_vs_Naive","Dependent","Naive",6,3,3,12224,2025-05-29
"Fbn1",-1.43134065045273,4.0372357728692,14.5223069912307,0.00253659188565956,0.999892661670678,"Not Significant","Large","Not Significant","PC","Dep_vs_Naive","Dependent","Naive",6,3,3,12224,2025-05-29
"Gm34777",-1.36525699865159,3.4642145326697,14.4428368070431,0.00259941619441048,0.999892661670678,"Not Significant","Large","Not Significant","PC","Dep_vs_Naive","Dependent","Naive",6,3,3,12224,2025-05-29
"Col3a1",-1.24268715328295,7.40166743667987,16.029714333885,0.00260108487558988,0.999892661670678,"Not Significant","Large","Not Significant","PC","Dep_vs_Naive","Dependent","Naive",6,3,3,12224,2025-05-29
"Col18a1",-1.14088436751592,4.94329162648504,14.0786451872901,0.00281039512489334,0.999892661670678,"Not Significant","Large","Not Significant","PC","Dep_vs_Naive","Dependent","Naive",6,3,3,12224,2025-05-29
"Col23a1",1.08314385504317,4.70803746363528,13.5265350304191,0.00321736162005596,0.999892661670678,"Not Significant","Large","Not Significant","PC","Dep_vs_Naive","Dependent","Naive",6,3,3,12224,2025-05-29
"Ptgdr",1.72389944274881,2.90101701566495,13.1902051919863,0.00344906961309484,0.999892661670678,"Not Significant","Large","Not Significant","PC","Dep_vs_Naive","Dependent","Naive",6,3,3,12224,2025-05-29
"Tef",0.603497860085094,6.0610132450108,13.1432232616301,0.0035373218190607,0.999892661670678,"Not Significant","Medium","Not Significant","PC","Dep_vs_Naive","Dependent","Naive",6,3,3,12224,2025-05-29
"Ecm2",-0.473051273888818,8.36802035590254,12.9574568975902,0.0037068036167403,0.999892661670678,"Not Significant","Small","Not Significant","PC","Dep_vs_Naive","Dependent","Naive",6,3,3,12224,2025-05-29
"Ptp4a3",-0.725407429706183,6.52437152930061,12.6670831450065,0.00399214661244274,0.999892661670678,"Not Significant","Medium","Not Significant","PC","Dep_vs_Naive","Dependent","Naive",6,3,3,12224,2025-05-29
"Saa1",-0.726117982520746,5.08682156821812,12.6231376294459,0.00403859164311815,0.999892661670678,"Not Significant","Medium","Not Significant","PC","Dep_vs_Naive","Dependent","Naive",6,3,3,12224,2025-05-29
"Arrdc3",-0.964330740259223,4.93700424675567,12.2217786178207,0.00448276000679009,0.999892661670678,"Not Significant","Medium","Not Significant","PC","Dep_vs_Naive","Dependent","Naive",6,3,3,12224,2025-05-29
"Ccdc80",-0.826432804481495,4.72947667722096,11.9260652864686,0.0048469718415182,0.999892661670678,"Not Significant","Medium","Not Significant","PC","Dep_vs_Naive","Dependent","Naive",6,3,3,12224,2025-05-29
"Slc35f1",1.26914891908406,3.83822184724627,11.8479182008246,0.00496583242757856,0.999892661670678,"Not Significant","Large","Not Significant","PC","Dep_vs_Naive","Dependent","Naive",6,3,3,12224,2025-05-29
"Pop1",-1.27916191624402,3.56239880800747,11.746111919096,0.00511635485112987,0.999892661670678,"Not Significant","Large","Not Significant","PC","Dep_vs_Naive","Dependent","Naive",6,3,3,12224,2025-05-29
"Ppp1r14a",-0.575133531472573,8.10840313352068,11.543433906649,0.00536780173303052,0.999892661670678,"Not Significant","Medium","Not Significant","PC","Dep_vs_Naive","Dependent","Naive",6,3,3,12224,2025-05-29
"Ext1",-0.912656120708034,4.0863394014718,11.4939439752173,0.0054492004415648,0.999892661670678,"Not Significant","Medium","Not Significant","PC","Dep_vs_Naive","Dependent","Naive",6,3,3,12224,2025-05-29
"Prdm16os",-1.29536737945094,3.42113987773462,11.4948261881286,0.00548110306262528,0.999892661670678,"Not Significant","Large","Not Significant","PC","Dep_vs_Naive","Dependent","Naive",6,3,3,12224,2025-05-29
"Tmem65",0.617596735969185,5.72280681163695,11.4571433245218,0.00549551611816163,0.999892661670678,"Not Significant","Medium","Not Significant","PC","Dep_vs_Naive","Dependent","Naive",6,3,3,12224,2025-05-29
"Ppat",-1.1815333801929,3.61318955174689,11.2573769063047,0.00583409896456543,0.999892661670678,"Not Significant","Large","Not Significant","PC","Dep_vs_Naive","Dependent","Naive",6,3,3,12224,2025-05-29
"Dse",0.646186665153969,5.77545968422073,11.1895578530504,0.00591259873209508,0.999892661670678,"Not Significant","Medium","Not Significant","PC","Dep_vs_Naive","Dependent","Naive",6,3,3,12224,2025-05-29
"Pkib",1.57781855344808,2.82767195738536,11.0600441355149,0.0060660717218562,0.999892661670678,"Not Significant","Large","Not Significant","PC","Dep_vs_Naive","Dependent","Naive",6,3,3,12224,2025-05-29
"Eprs",-0.504614875623226,6.85045118306417,11.0720831527468,0.00610687414851719,0.999892661670678,"Not Significant","Medium","Not Significant","PC","Dep_vs_Naive","Dependent","Naive",6,3,3,12224,2025-05-29
"Capg",-0.969823054935053,4.4273993614898,11.0074187543406,0.00622249561930444,0.999892661670678,"Not Significant","Medium","Not Significant","PC","Dep_vs_Naive","Dependent","Naive",6,3,3,12224,2025-05-29
