"gene","log2FoldChange","baseMean","stat","pvalue","padj","significance","effect_size","regulation","cell_type","comparison","group1","group2","total_samples","group1_samples","group2_samples","genes_tested","analysis_date"
"Bfsp2",-0.931394735367412,5.07306463046066,36.9197638102626,0.000170380809823595,0.999835762138256,"Not Significant","Medium","Not Significant","EPIC","With_vs_Naive","Withdrawal","Naive",6,3,3,17702,2025-05-29
"Gal3st1",-0.934042300032644,5.09880986327607,36.6889319593157,0.000174437587899053,0.999835762138256,"Not Significant","Medium","Not Significant","EPIC","With_vs_Naive","Withdrawal","Naive",6,3,3,17702,2025-05-29
"Lims2",-0.841388212857941,5.76122029781776,31.5435639868728,0.000304981847754502,0.999835762138256,"Not Significant","Medium","Not Significant","EPIC","With_vs_Naive","Withdrawal","Naive",6,3,3,17702,2025-05-29
"Spon2",-3.05346458841401,-1.19213168974406,21.2595108734998,0.00062373371460631,0.999835762138256,"Not Significant","Large","Not Significant","EPIC","With_vs_Naive","Withdrawal","Naive",6,3,3,17702,2025-05-29
"Neu4",-0.732514534533768,5.72339288111906,23.7242563729807,0.000834434371952745,0.999835762138256,"Not Significant","Medium","Not Significant","EPIC","With_vs_Naive","Withdrawal","Naive",6,3,3,17702,2025-05-29
"Gm42064",-2.46569408566038,-1.2828853033547,19.8431631425129,0.000859754887621802,0.999835762138256,"Not Significant","Large","Not Significant","EPIC","With_vs_Naive","Withdrawal","Naive",6,3,3,17702,2025-05-29
"Tenm2",0.926269606655839,4.86274824880233,22.7812790128236,0.000957848205587433,0.999835762138256,"Not Significant","Medium","Not Significant","EPIC","With_vs_Naive","Withdrawal","Naive",6,3,3,17702,2025-05-29
"Gpr17",-0.883291253792009,7.41709529613518,21.7151687189878,0.00112527407297765,0.999835762138256,"Not Significant","Medium","Not Significant","EPIC","With_vs_Naive","Withdrawal","Naive",6,3,3,17702,2025-05-29
"Gnb4",-0.598565722085703,5.57442248503897,20.5669422538454,0.00134746747995363,0.999835762138256,"Not Significant","Medium","Not Significant","EPIC","With_vs_Naive","Withdrawal","Naive",6,3,3,17702,2025-05-29
"Gpr22",0.715645213125374,4.5265262159201,20.0683255729032,0.00146050781760099,0.999835762138256,"Not Significant","Medium","Not Significant","EPIC","With_vs_Naive","Withdrawal","Naive",6,3,3,17702,2025-05-29
