ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,fold_enrichment,ci_lower,ci_upper
GO:0002181,cytoplasmic translation,162,0.5839496333550513,2.4906396500975765,1e-10,7.515000000000001e-8,5.744736842105264e-8,2349,"tags=41%, list=12%, signal=37%",6189/6168/6152/6191/6232/6206/6210/6165/6133/6233/6176/6222/6130/6134/6122/6217/4736/9349/6125/6171/6129/6137/6154/6157/6173/6208/6202/6224/6156/6164/9045/6207/6144/6230/6227/6231/23521/6136/6175/6139/6155/6159/2197/6142/6188/6170/6205/200916/6203/6161/7311/6228/6138/6141/6234/6235/6223/6194/6187/6128/11224/25873/6193/6158/6218/6135/6143,2.4906396500975765,NA,NA
GO:0051056,regulation of small GTPase mediated signal transduction,291,-0.48454275031676886,-2.222572310656922,1e-10,7.515000000000001e-8,5.744736842105264e-8,4962,"tags=48%, list=26%, signal=36%",55738/57449/4254/6014/3845/64759/9938/139818/9266/19/55160/3685/7409/23263/80243/80728/221472/5294/2059/28964/23075/100271927/10144/7984/23550/81704/1435/11214/4653/1894/10564/10979/253959/10603/26230/10565/51291/7126/8567/29/5879/6792/867/9181/89846/3479/10672/50848/23616/23365/57221/29127/201176/1452/9922/5291/8452/3707/253980/9826/6655/1281/25959/4763/25/84986/7074/23092/8729/1399/5923/26269/55843/94134/9909/201163/221178/5516/8473/79109/9267/5894/10982/613/4649/57679/8829/5922/23607/57580/10928/1398/57636/392/23380/4650/10395/8087/23094/9649/2150/55667/1902/2149/1795/57706/9639/9265/10260/604/23370/8036/408/57148/9743/121512/9815/55114/5649/22821/58504/26053/51306/57186/6091/2909/55619/23189/84253/23348/6654/394/57142/2048/9448/8301/57584/157285/90627,-2.222572310656922,NA,NA
GO:0007264,small GTPase-mediated signal transduction,470,-0.4523480509023571,-2.17402195776935,1e-10,7.515000000000001e-8,5.744736842105264e-8,4962,"tags=44%, list=26%, signal=33%",55738/57449/4254/4893/6014/3845/64759/9938/5908/83452/139818/9266/19/55160/3685/7409/3984/23263/80243/80728/51196/221472/5294/2059/10146/28964/23075/11069/23433/100271927/10144/7984/64121/890/11186/23550/81704/1435/6093/11214/5925/4653/79930/1894/10564/23682/54734/9620/150/1121/7157/10979/22800/6237/253959/10603/26230/10565/1278/51291/7126/8567/29/5879/6792/23179/867/1017/9771/9181/27314/89846/9367/3479/10672/50848/23616/23365/57221/8936/29127/201176/255426/1452/9922/5291/8452/57531/11021/3707/10163/253980/9826/6655/2782/1281/25959/11261/5898/4763/25/84986/6236/889/388/7074/23092/51735/8729/2885/1399/5923/26269/55843/94134/2889/9909/201163/221178/5516/8473/79109/9475/9267/8844/5894/10971/10982/613/4649/57679/8829/5922/23607/57580/51195/8874/10928/1398/57636/392/23380/1012/4650/10395/2665/8087/5906/5899/23094/9649/6478/2150/55667/3266/65979/1902/2149/1795/57706/9639/9265/10260/604/23370/8036/408/55704/57148/9693/9743/121512/5900/9815/55114/5649/22821/9732/1793/58504/26053/25780/51306/5337/57186/6091/2909/55619/23189/84253/23348/6654/394/57142/2048/9448/54453/8301/57584/157285/90627/1718/80005/57698/9844,-2.17402195776935,NA,NA
GO:0000209,protein polyubiquitination,253,-0.44659315892925505,-2.0253204109580767,1e-10,7.515000000000001e-8,5.744736842105264e-8,5707,"tags=47%, list=30%, signal=34%",89890/4734/329/6737/4012/84078/92369/64839/81545/246330/57817/5071/9781/200933/55743/7322/23295/84219/8312/51465/10425/81603/8065/10210/23352/90025/55884/10475/6502/7328/27246/80351/7332/7189/26268/331/22978/64795/246184/3429/10075/9354/7726/55223/23291/9520/151636/56888/7327/220441/55284/7337/6049/51366/596/867/80254/996/91445/23304/257218/64682/1499/2874/90678/8452/57531/7323/22888/23219/7321/26249/7324/149041/54542/148203/8454/8658/9320/25948/57162/23328/23077/8405/8945/7320/54476/51283/9690/84937/83737/23194/3093/165918/7325/80829/23220/57161/119504/10393/223082/27252/8767/54926/7174/11060/117584/54941/63893/81844/865/7326/64127/55626/23327/10277/54765/118611/23321/57154,-2.0253204109580767,NA,NA
GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,429,-0.4099709367758144,-1.9484978838463956,1e-10,7.515000000000001e-8,5.744736842105264e-8,5657,"tags=48%, list=30%, signal=34%",5682/3300/329/23197/153830/9097/5347/5695/84078/92369/64839/1642/81545/51088/57817/54442/85409/166348/5071/200933/55743/55122/23411/22933/9325/8312/10425/8065/11236/10210/143471/23352/324/7957/26224/25852/5685/90025/10475/23510/8924/6502/6815/409/137886/7328/7917/30009/26268/5707/9491/344558/6468/8453/7428/57563/11011/10116/9730/64795/246184/3429/10075/8139/79139/64326/54620/9683/59349/25853/55527/2729/7726/79018/23291/79654/23008/1457/56888/51377/143879/8239/165324/26046/55284/51667/23053/7337/5527/11275/196394/7126/51105/9817/84541/51366/5601/1017/6451/10973/996/79845/7353/23304/57092/7480/1452/6599/64682/89857/1499/9147/8452/116988/7514/253980/7323/7321/8554/26249/7874/55175/5094/8667/8454/10625/2931/9921/130507/9320/25948/57162/1454/5516/8473/150684/8405/10297/22836/10444/8945/56062/7320/54476/51283/80232/162517/51322/79734/863/84937/79718/2932/83737/23194/30837/114088/8451/11059/26259/3093/64750/5663/80311/23429/197131/6478/84861/4780/126433/79699/26235/23220/119504/10393/54800/223082/27252/6907/408/84640/80204/57630/55294/11060/122809/117584/339745/26043/23276/11124/84961/7326/55626/80176/4287/23327/10277/23321/7979/57154/2272/10513/3304/3303,-1.9484978838463956,NA,NA
GO:0016236,macroautophagy,357,-0.41245476259634467,-1.92943733204107,1e-10,7.515000000000001e-8,5.744736842105264e-8,5125,"tags=43%, list=27%, signal=32%",23545/54463/10392/23411/51652/57724/84219/27131/90423/10558/112936/55014/10533/9812/81631/7957/83452/9146/93343/140775/801/10133/25978/23710/83734/137886/80208/51606/55432/665/157753/7189/10919/25851/149371/9474/528/23111/203228/26100/11267/11152/2773/10075/8723/55335/23770/51100/10241/23786/2631/664/10254/1457/9637/165324/7157/23673/3091/7855/9531/57533/58533/64419/64601/3791/10312/55062/23274/4864/27072/987/53349/23256/26353/51375/30849/219681/162427/1965/9711/5289/9342/90678/23192/25782/55102/56270/26249/5119/8408/57231/65082/4077/23092/3064/3099/2931/523/29979/339122/7879/8473/8396/200576/51322/55187/5599/84937/9821/550/23367/22930/5663/64771/5899/7405/84938/27244/6721/472/60412/143187/23001/5290/81671/57602/23341/223082/51715/8100/535/9776/80183/8767/55294/6885/57103/1947/245972/51534/54832/401548/3162/64127/5287/55626/9779/2048/23241/23232/57154/5305,-1.92943733204107,NA,NA
GO:0016032,viral process,376,-0.4050355320815271,-1.9034868692208058,1e-10,7.515000000000001e-8,5.744736842105264e-8,5662,"tags=46%, list=30%, signal=33%",4734/7251/5725/3981/942/6737/5861/3688/3482/51495/1642/10015/55048/6882/3123/8662/10605/5071/540/4599/3383/1604/8661/7153/51652/80149/5481/81603/3609/200316/6614/93343/7812/7037/103/3685/1525/10475/7342/55741/2060/2621/25978/5819/29915/7538/60489/6482/9397/3694/3965/5045/9474/26986/6347/6590/1803/7392/440275/3429/79677/9683/10241/6510/57506/55223/1656/6541/1436/2589/7157/1660/7155/6480/9217/54606/949/4947/10572/3428/64710/596/156/867/5629/9150/6483/5586/1105/2959/3916/50848/4864/51176/53349/57169/9023/10581/1452/5289/4774/90678/81607/9218/950/81559/53373/5091/6598/972/5119/4360/51773/5094/27350/6597/4057/2931/6672/6487/6667/339122/7879/682/83666/8829/200576/7913/9080/2932/83737/9712/23367/6732/11059/6733/9972/4939/10410/2033/7405/3949/23137/4684/4627/6484/3678/3839/6780/2040/23476/6575/3673/23633/3693/2530/11060/9213/10450/3643/1104/1488/8638/51574/4124/90861/3725/89853/256435/3304/253832/3303,-1.9034868692208058,NA,NA
GO:0051052,regulation of DNA metabolic process,471,-0.39251452594738934,-1.8872487761414438,1e-10,7.515000000000001e-8,5.744736842105264e-8,4931,"tags=37%, list=26%, signal=28%",10269/5976/3192/5429/10097/11143/64802/6118/84289/4216/5591/92797/5788/7037/197370/57223/51588/54552/6502/23028/80351/25865/4000/5884/54108/115004/55063/55226/10919/2072/30009/118460/9274/86/9767/647309/5580/890/79677/2648/4255/126549/7158/6282/54984/55086/2068/55869/990/5001/170506/55671/7515/23560/3082/1457/51377/114799/54617/167227/7157/1660/7155/5073/57695/6883/23514/7126/25792/140609/64710/7014/56907/1017/4436/1027/56897/317/54556/91607/55183/283899/1054/6950/26271/9275/1677/6599/8295/5983/1499/8464/253980/23347/6314/23201/196528/55578/23063/23381/2187/7874/80314/5930/50507/57634/26168/6598/25/6419/27154/3181/1676/6597/8658/7528/7468/23049/54891/57162/6873/23338/5609/56916/55719/548593/51720/7320/2074/7913/253461/7422/3184/23293/466/149840/8451/546/23326/165918/57492/80311/7520/51111/4931/29072/23137/23244/8850/472/150275/6874/84893/545/54537/55193/604/54799/286053/1763/22976/1545/57103/151987/54464/8289/3320/11124/26122/1387/26057/6416/64282/3480/10728,-1.8872487761414438,NA,NA
GO:0030522,intracellular receptor signaling pathway,360,-0.4072779713731012,-1.9091158521585123,1.1275188112845587e-10,7.531825659380852e-8,5.757598982536121e-8,4553,"tags=36%, list=24%, signal=28%",51296/3843/127018/6502/23028/29915/246/7110/25921/8648/5336/115004/7189/55818/331/1616/149563/114609/10075/4615/7531/57506/56937/4792/6256/90268/1407/9249/6422/7182/7337/6049/51341/9667/9113/5970/3428/140609/5585/51366/3164/171023/7353/5027/8085/9698/55625/114548/10498/5587/8805/118788/1452/10521/10924/2874/23369/5187/92610/8611/81559/7067/196/25959/54206/695/29966/1591/5094/51304/6597/2908/1399/3301/6672/26065/57162/29979/57787/9611/8473/2288/22900/5599/5467/83737/647087/3717/81570/5465/8202/3551/27086/2033/2150/5802/6397/22861/5608/8767/6774/9612/9958/10499/55252/54941/6885/81/26524/23081/7068/1488/84498/23325/367/4848/26057/57178/131566/64127/8638/2104/57142/9745/10728/5292/55914/3304/3303,-1.9091158521585123,NA,NA
GO:0031929,TOR signaling,168,-0.50271033692158,-2.1419868030680895,1.6821528388542306e-10,9.193729879265122e-8,7.028018463576622e-8,5084,"tags=53%, list=27%, signal=39%",27185/7534/23411/54541/84219/56834/10269/55846/9675/93627/7957/84803/140775/58528/2621/80243/11133/81929/26268/4144/3071/7428/64121/203228/1979/55593/8239/1978/220441/55284/5567/7337/3091/64083/23304/23274/4864/79726/1452/23334/8452/94056/7321/7874/6197/6850/283554/2931/55615/201163/57162/9681/8473/79109/23677/10000/51322/57580/7532/2932/9252/23367/7375/729438/197131/23387/253260/2033/84669/84861/27244/56957/472/51701/5290/55704/96459/5649/57559/6198/117584/153129/84433/57521/4287/64798/57600/79899/5292,-2.1419868030680895,NA,NA
