ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,fold_enrichment,ci_lower,ci_upper
GO:0032886,regulation of microtubule-based process,3/5,252/15017,0.011904761904761904,35.75476190476191,10.154083173962416,4.554956082942075e-5,0.01266277791057897,0.0061851508915739765,STMN4/HSPA1A/CALY,3,46.44047619047619,11.038686300852318,195.3781247168571
GO:0031110,regulation of microtubule polymerization or depolymerization,2/5,99/15017,0.020202020202020204,60.674747474747484,10.871656947321782,4.247204915618348e-4,0.05903614832709504,0.028836286006040365,STMN4/HSPA1A,2,78.80808080808082,15.109339860138514,411.0512873588948
GO:0031109,microtubule polymerization or depolymerization,2/5,139/15017,0.014388489208633094,43.21438848920864,9.125117798417886,8.352428426576145e-4,0.060896160156466705,0.029744811284302182,STMN4/HSPA1A,2,56.1294964028777,10.797804313243496,291.7741676959776
GO:0070507,regulation of microtubule cytoskeleton organization,2/5,160/15017,0.0125,37.542500000000004,8.480774963235996,0.0011046256766388124,0.060896160156466705,0.029744811284302182,STMN4/HSPA1A,2,48.7625,9.39092343675047,253.19995656069182
GO:0031334,positive regulation of protein-containing complex assembly,2/5,197/15017,0.01015228426395939,30.491370558375632,7.604082523983888,0.0016682734145074157,0.060896160156466705,0.029744811284302182,HSPA1A/CALY,2,39.60406091370559,7.63759763056848,205.36321978770678
GO:0001696,gastric acid secretion,1/5,10/15017,0.1,300.34000000000003,17.280673596114667,0.003325570743712647,0.060896160156466705,0.029744811284302182,CHRM5,1,390.1,41.746483377249,3645.2893199366817
GO:0090084,negative regulation of inclusion body assembly,1/5,10/15017,0.1,300.34000000000003,17.280673596114667,0.003325570743712647,0.060896160156466705,0.029744811284302182,HSPA1A,1,390.1,41.746483377249,3645.2893199366817
GO:1903265,positive regulation of tumor necrosis factor-mediated signaling pathway,1/5,12/15017,0.08333333333333333,250.2833333333333,15.765535272137017,0.0039896219148108925,0.060896160156466705,0.029744811284302182,HSPA1A,1,325.08333333333337,35.29230202820369,2994.397291699987
GO:0070424,"regulation of nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway",1/5,14/15017,0.07142857142857142,214.5285714285714,14.587262956665375,0.004653319090489494,0.060896160156466705,0.029744811284302182,HSPA1A,1,278.64285714285717,30.56441880587395,2540.268877018963
GO:1901029,negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway,1/5,14/15017,0.07142857142857142,214.5285714285714,14.587262956665375,0.004653319090489494,0.060896160156466705,0.029744811284302182,HSPA1A,1,278.64285714285717,30.56441880587395,2540.268877018963
GO:0018230,peptidyl-L-cysteine S-palmitoylation,1/5,15/15017,0.06666666666666667,200.22666666666666,14.08839020517205,0.004985034974282487,0.060896160156466705,0.029744811284302182,ZDHHC20,1,260.06666666666666,28.645207323957834,2361.1164808901162
GO:0018231,peptidyl-S-diacylglycerol-L-cysteine biosynthetic process from peptidyl-cysteine,1/5,15/15017,0.06666666666666667,200.22666666666666,14.08839020517205,0.004985034974282487,0.060896160156466705,0.029744811284302182,ZDHHC20,1,260.06666666666666,28.645207323957834,2361.1164808901162
GO:0090083,regulation of inclusion body assembly,1/5,16/15017,0.0625,187.7125,13.636915012284266,0.005316662412299222,0.060896160156466705,0.029744811284302182,HSPA1A,1,243.81250000000003,26.952570583875215,2205.5237726309333
GO:0010968,regulation of microtubule nucleation,1/5,18/15017,0.05555555555555555,166.85555555555555,12.849255872070266,0.005979652021753767,0.060896160156466705,0.029744811284302182,HSPA1A,1,216.72222222222223,24.103588602162585,1948.611154138445
GO:0070431,nucleotide-binding oligomerization domain containing 2 signaling pathway,1/5,18/15017,0.05555555555555555,166.85555555555555,12.849255872070266,0.005979652021753767,0.060896160156466705,0.029744811284302182,HSPA1A,1,216.72222222222223,24.103588602162585,1948.611154138445
GO:1902236,negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway,1/5,18/15017,0.05555555555555555,166.85555555555555,12.849255872070266,0.005979652021753767,0.060896160156466705,0.029744811284302182,HSPA1A,1,216.72222222222223,24.103588602162585,1948.611154138445
GO:0016032,viral process,2/5,381/15017,0.005249343832020997,15.765879265091863,5.327867976640901,0.0061024861874985565,0.060896160156466705,0.029744811284302182,HSPA1A/ZDHHC20,2,20.477690288713912,3.960423479964443,105.88155576843843
GO:0035795,negative regulation of mitochondrial membrane permeability,1/5,20/15017,0.05,150.17000000000002,12.182520361716398,0.006642288060328405,0.060896160156466705,0.029744811284302182,HSPA1A,1,195.05,21.799006149572687,1745.2402297132135
GO:0048268,clathrin coat assembly,1/5,20/15017,0.05,150.17000000000002,12.182520361716398,0.006642288060328405,0.060896160156466705,0.029744811284302182,CALY,1,195.05,21.799006149572687,1745.2402297132135
GO:0043254,regulation of protein-containing complex assembly,2/5,405/15017,0.0049382716049382715,14.831604938271605,5.149773284912182,0.006874292858102329,0.060896160156466705,0.029744811284302182,HSPA1A/CALY,2,19.264197530864198,3.7264092892953147,99.58898169726633
GO:0007213,G protein-coupled acetylcholine receptor signaling pathway,1/5,21/15017,0.047619047619047616,143.01904761904763,11.88533374870531,0.006973473534736652,0.060896160156466705,0.029744811284302182,CHRM5,1,185.76190476190476,20.80435133846124,1658.6667230992468
GO:0044794,positive regulation by host of viral process,1/5,21/15017,0.047619047619047616,143.01904761904763,11.88533374870531,0.006973473534736652,0.060896160156466705,0.029744811284302182,ZDHHC20,1,185.76190476190476,20.80435133846124,1658.6667230992468
GO:0051131,chaperone-mediated protein complex assembly,1/5,22/15017,0.045454545454545456,136.51818181818183,11.608564687291574,0.007304570669460886,0.060896160156466705,0.029744811284302182,HSPA1A,1,177.3181818181818,19.896463707386097,1580.2676327670108
GO:1901673,regulation of mitotic spindle assembly,1/5,22/15017,0.045454545454545456,136.51818181818183,11.608564687291574,0.007304570669460886,0.060896160156466705,0.029744811284302182,HSPA1A,1,177.3181818181818,19.896463707386097,1580.2676327670108
GO:1905709,negative regulation of membrane permeability,1/5,22/15017,0.045454545454545456,136.51818181818183,11.608564687291574,0.007304570669460886,0.060896160156466705,0.029744811284302182,HSPA1A,1,177.3181818181818,19.896463707386097,1580.2676327670108
GO:0008090,retrograde axonal transport,1/5,23/15017,0.043478260869565216,130.58260869565217,11.349970625997948,0.007635579482175192,0.060896160156466705,0.029744811284302182,CALY,1,169.6086956521739,19.06446920346986,1508.9383991659195
GO:1901028,regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway,1/5,23/15017,0.043478260869565216,130.58260869565217,11.349970625997948,0.007635579482175192,0.060896160156466705,0.029744811284302182,HSPA1A,1,169.6086956521739,19.06446920346986,1508.9383991659195
GO:0035303,regulation of dephosphorylation,1/5,24/15017,0.041666666666666664,125.14166666666665,11.107639499067753,0.00796649999055099,0.060896160156466705,0.029744811284302182,CHRM5,1,162.54166666666669,18.299237193653422,1443.7647385619312
GO:0016188,synaptic vesicle maturation,1/5,25/15017,0.04,120.13600000000001,10.879929624909002,0.008297332212257924,0.060896160156466705,0.029744811284302182,ZDHHC20,1,156.04000000000002,17.593044672185986,1383.9833896684263
GO:0042026,protein refolding,1/5,25/15017,0.04,120.13600000000001,10.879929624909002,0.008297332212257924,0.060896160156466705,0.029744811284302182,HSPA1A,1,156.04000000000002,17.593044672185986,1383.9833896684263
GO:0070841,inclusion body assembly,1/5,25/15017,0.04,120.13600000000001,10.879929624909002,0.008297332212257924,0.060896160156466705,0.029744811284302182,HSPA1A,1,156.04000000000002,17.593044672185986,1383.9833896684263
GO:0018345,protein palmitoylation,1/5,26/15017,0.038461538461538464,115.51538461538462,10.66542244608901,0.008628076164961751,0.060896160156466705,0.029744811284302182,ZDHHC20,1,150.03846153846155,16.939315169360814,1328.952187013227
GO:0035872,"nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway",1/5,28/15017,0.03571428571428571,107.2642857142857,10.271239767064289,0.00928929933401712,0.060896160156466705,0.029744811284302182,HSPA1A,1,139.32142857142858,15.767484039741538,1231.0436091300357
GO:0044089,positive regulation of cellular component biogenesis,2/5,488/15017,0.004098360655737705,12.309016393442622,4.6351067085532875,0.00987341336487726,0.060896160156466705,0.029744811284302182,HSPA1A/CALY,2,15.987704918032788,3.094133404525392,82.6101124703436
GO:0045648,positive regulation of erythrocyte differentiation,1/5,30/15017,0.03333333333333333,100.11333333333333,9.916951977484619,0.009950169639004858,0.060896160156466705,0.029744811284302182,HSPA1A,1,130.03333333333333,14.747255091598378,1146.5637281483496
GO:0046856,phosphatidylinositol dephosphorylation,1/5,30/15017,0.03333333333333333,100.11333333333333,9.916951977484619,0.009950169639004858,0.060896160156466705,0.029744811284302182,CHRM5,1,130.03333333333333,14.747255091598378,1146.5637281483496
GO:0090169,regulation of spindle assembly,1/5,30/15017,0.03333333333333333,100.11333333333333,9.916951977484619,0.009950169639004858,0.060896160156466705,0.029744811284302182,HSPA1A,1,130.03333333333333,14.747255091598378,1146.5637281483496
GO:0051085,chaperone cofactor-dependent protein refolding,1/5,31/15017,0.03225806451612903,96.88387096774193,9.75273436907098,0.01028047251161468,0.060896160156466705,0.029744811284302182,HSPA1A,1,125.83870967741937,14.2850880000637,1108.5252574717929
GO:0097345,mitochondrial outer membrane permeabilization,1/5,31/15017,0.03225806451612903,96.88387096774193,9.75273436907098,0.01028047251161468,0.060896160156466705,0.029744811284302182,HSPA1A,1,125.83870967741937,14.2850880000637,1108.5252574717929
GO:1901099,negative regulation of signal transduction in absence of ligand,1/5,31/15017,0.03225806451612903,96.88387096774193,9.75273436907098,0.01028047251161468,0.060896160156466705,0.029744811284302182,HSPA1A,1,125.83870967741937,14.2850880000637,1108.5252574717929
GO:2001240,negative regulation of extrinsic apoptotic signaling pathway in absence of ligand,1/5,31/15017,0.03225806451612903,96.88387096774193,9.75273436907098,0.01028047251161468,0.060896160156466705,0.029744811284302182,HSPA1A,1,125.83870967741937,14.2850880000637,1108.5252574717929
