ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0046943,carboxylic acid transmembrane transporter activity,5/38,188/18639,0.026595744680851064,13.045212765957448,7.502512913055167,3.7920191102153676e-05,0.0034420416942330836,0.002415467855602164,SLC27A6/ABCG2/SLC38A5/GRIA4/ABCD2,5
GO:0005342,organic acid transmembrane transporter activity,5/38,189/18639,0.026455026455026454,12.976190476190476,7.479537038328844,3.889312648850942e-05,0.0034420416942330836,0.002415467855602164,SLC27A6/ABCG2/SLC38A5/GRIA4/ABCD2,5
GO:0008514,organic anion transmembrane transporter activity,5/38,269/18639,0.01858736059479554,9.117100371747213,6.061020930114567,0.00020507939554633477,0.01209968433723375,0.008491006552444738,SLC27A6/ABCG2/SLC38A5/GRIA4/ABCD2,5
GO:0008028,monocarboxylic acid transmembrane transporter activity,3/38,70/18639,0.04285714285714286,21.021428571428572,7.585306422492681,0.0003894488120325498,0.016885709013831532,0.01184962036058353,SLC27A6/ABCG2/ABCD2,3
GO:0005324,long-chain fatty acid transmembrane transporter activity,2/38,16/18639,0.125,61.3125,10.908519341779428,0.0004769974297692523,0.016885709013831532,0.01184962036058353,SLC27A6/ABCD2,2
GO:0015245,fatty acid transmembrane transporter activity,2/38,19/18639,0.10526315789473684,51.63157894736842,9.980027520198346,0.0006771035332032197,0.01997455422949498,0.014017231038242092,SLC27A6/ABCD2,2
GO:0015645,fatty acid ligase activity,2/38,25/18639,0.08,39.24,8.647515294006274,0.0011787736642974273,0.02608036732258058,0.0183020121561969,SLC27A6/ACSM5,2
GO:0120515,fatty acid-CoA ligase activity,2/38,25/18639,0.08,39.24,8.647515294006274,0.0011787736642974273,0.02608036732258058,0.0183020121561969,SLC27A6/ACSM5,2
GO:0016405,CoA-ligase activity,2/38,27/18639,0.07407407407407407,36.33333333333333,8.304113497587586,0.001375625553114769,0.027053969211257124,0.01898524155175938,SLC27A6/ACSM5,2
GO:0016878,acid-thiol ligase activity,2/38,31/18639,0.06451612903225806,31.64516129032258,7.718203326016598,0.001813070918368376,0.03209135525512025,0.02252024930183878,SLC27A6/ACSM5,2
GO:0042887,amide transmembrane transporter activity,2/38,38/18639,0.05263157894736842,25.81578947368421,6.92109887583963,0.00271653357260066,0.04371149475911971,0.030674733164294535,ABCG2/SLC38A5,2
GO:0016877,"ligase activity, forming carbon-sulfur bonds",2/38,41/18639,0.04878048780487805,23.926829268292682,6.642416583533908,0.0031564747275655393,0.046558002231591705,0.03267228226778365,SLC27A6/ACSM5,2
