ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,fold_enrichment,ci_lower,ci_upper
TAATTA_CHX10_01,TAATTA_CHX10_01,165/2489,733/18362,0.22510231923601637,1.660638322945654,7.228247538315291,1.1239728440529402e-11,3.967624139506879e-8,3.362453497682585e-8,LMO3/FOXP2/STAT3/WIF1/MED12L/CDH19/BNC2/STK3/MARCKS/SEZ6L/EFNA1/ARHGAP26/ENTPD1/MTSS1/FIGN/LINC01597/ELAVL4/MYBPC1/MEF2C/ETV6/DAB1/CALN1/CDH20/EPHB2/SOX5/PENK/IL13RA1/NR2F1/FKBP5/REEP3/CDH6/PDGFRA/BCL6/CADM2/FOXN3/MORC1/CARMIL1/ADAMTS10/DMD/ARPP21/SOBP/ATP2B4/ADAM9/SLITRK5/NFIL3/CELF2/HS3ST1/LPAR4/FAP/DSCAM/LIX1/PTPRO/FLOT1/IFI16/HPCAL1/PAX6/CDH10/ASCL4/RARB/KCNH5/NELL2/KAT6B/ARHGDIB/TRDN/ASPHD1/AFF3/KCNK2/SEMA3A/LRRC4/SPRY1/KCNMA1/ETV1/MPPED2/GJB6/ZMIZ1/SMAD6/LMO1/RHBDL3/ID2/PMEPA1/OPRM1/FAM193B/NXPH1/COL10A1/BAZ1A/RNF122/PLXNA2/DENND1B/ITGBL1/BACH1/PELI2/TUBB4A/RBFOX1/KCTD15/SNTG1/TAL1/COL12A1/ARC/ZBED3/BMP1/ST8SIA3/SALL1/ZNF385B/EDEM1/PRDM1/MUC15/PROK2/CHL1/TXNL4B/IMPG2/WNT7A/RORA/SLC7A11/WNT5A/OGN/PDZRN4/PCDHB3/DPH1/NEBL/LRFN5/SALL3/EMX2/WNT8B/CCDC9B/TMEM182/TTC39C/TSPAN8/ETS2/CORO6/TAC1/DCX/PCDHB15/HTR2C/CNTN4/TFDP2/GPC2/HAPLN1/PIK3R3/PPFIBP1/PLEKHA6/DACH1/SFN/CCNG2/ARID3B/EPHA2/OTX2/PRKCH/SEZ6/SERTAD4/SLC26A7/PGR/DLX2/FZD2/SORBS2/YPEL4/NREP/TAFA1/GPR22/TLL1/GRHL3/IRX6/BACE2/CACNG2/GPRC5C/PPP1R14C,165,1.764009938408397,1.4823443158371425,2.0991958680303435
AAANWWTGC_UNKNOWN,AAANWWTGC_UNKNOWN,56/2489,181/18362,0.30939226519337015,2.282467164917904,6.866062686374497,1.0101565035799437e-9,1.7829262288186006e-6,1.5109814648285262e-6,PRIMA1/FOXP2/BNC2/MGLL/MAML3/SPARCL1/CD14/ELAVL4/MEF2C/DAB1/SOX4/EPHB2/PARP9/KLF12/FOXP1/SOX5/LSAMP/EFNA5/BCL6/FOXN3/PPFIA2/FAM78A/DMD/CACNA1D/ATP2B4/DUSP1/NTN1/DSCAM/DPYSL5/PAX6/CACNG3/NNAT/GPC6/LRRN1/FN1/SNCAIP/RORA/SGCD/SHC3/SALL3/HOXB2/PDGFRB/LRRC3B/DTX3L/CNTFR/EBF1/TRPM3/TFDP2/PIK3R3/ACTB/MYLK/LIPG/OTX2/GRHL3/ITM2C/GRIN2B,56,2.42454645745146,1.7914903854074937,3.2813045340476745
OCT1_01,OCT1_01,64/2489,227/18362,0.28193832599118945,2.0799323189434396,6.483086147166323,4.457059141906942e-9,3.9333546927328765e-6,3.333411074026192e-6,SLC1A2/SESN3/LMO3/FGF20/DNAH7/BRINP3/NRXN1/ALDH1A1/MAF/PHC2/ID4/KLF12/FOXP1/SOX5/KLHL1/TBXAS1/PDE4D/BCO2/SLC24A3/CADM2/DMD/GNB3/SLC6A15/PAX6/COLCA1/SYT1/SEL1L3/ETV1/MPPED2/IGSF21/RHOBTB2/NXPH1/LPL/CES5A/CCND1/LRRN1/PBX1/BTK/SNCAIP/SLC7A11/PDZRN4/TSPAN13/RHOB/PDGFRB/PCDH20/ADORA2A/CSF3/PLEKHA6/UPK3A/PRKG1/GPR85/LIPG/OTX2/SERTAD4/MCC/ING1/SCML4/SYNPR/GCM1/WNT6/DLL3/GRHL3/EPHB3/DUSP6,64,2.2094041978538166,1.6689718252572467,2.9248348208284836
OCT1_B,OCT1_B,64/2489,227/18362,0.28193832599118945,2.0799323189434396,6.483086147166323,4.457059141906942e-9,3.9333546927328765e-6,3.333411074026192e-6,GPM6A/TRPM1/SLC1A2/TLL2/SESN3/LMO3/NRXN1/ALDH1A1/MAF/CD86/MYBPC1/ABTB2/KLF12/FOXP1/BLNK/TBXAS1/PDE4D/BCO2/CADM2/CSRNP1/DMD/GNB3/ADORA1/SLC6A15/PAX6/ETV1/MPPED2/IGSF21/RHOBTB2/FSTL5/RGL1/FGF14/FGF12/NXPH1/PLXNA2/LPL/ARHGAP4/LRRN1/PRDM1/PPARGC1B/BTK/ACSBG1/BIN3/TSPAN13/RHOB/PCDH20/ADORA2A/CSF3/EBF1/UPK3A/PRKG1/LIPG/PIK3CD/OTX2/SERTAD4/FZD2/KCTD12/SCML4/SYNPR/EAF2/WNT6/GRHL3/EPHB3/DUSP6,64,2.2094041978538166,1.6689718252572467,2.9248348208284836
GATA6_01,GATA6_01,66/2489,242/18362,0.2727272727272727,2.0119799846597752,6.275258414754806,1.1015413425066062e-8,7.77688187809664e-6,6.590695779797421e-6,LMO3/GPR155/HPSE2/PIP5K1B/PHC2/SYNDIG1/ELAVL4/SPRY4/MEF2C/ETV6/BTG2/ETV5/KDM3A/KLF12/TACC1/FOXP1/SOX5/NR2F1/LSAMP/PDGFRA/BCL6/SGIP1/SOBP/IQGAP1/ECHDC2/TGIF2/CDON/PTPRG/LIX1/ESRRB/TNFSF10/KCNH5/ASPHD1/ENO2/OLFML3/WNT11/PLXNA2/DENND1B/POU2AF1/TFR2/LYL1/DOCK8/RBFOX1/FOSL2/SNTG1/DOCK8-AS1/SLC39A14/MOS/GABRA2/RAI1/ESRRG/STON2/NOCT/NECTIN2/DCX/OTX2/PSD4/ITPR1/TAFA1/CASZ1/CELF4/SALL2/DIAPH3/BMP6/BSN/BPGM,66,2.137221958435297,1.622796697789037,2.814719616968194
TAL1ALPHAE47_01,TAL1ALPHAE47_01,65/2489,238/18362,0.27310924369747897,2.0147978837979545,6.239820695061997,1.337593774504866e-8,7.869510040003628e-6,6.669195626566367e-6,NAV3/FOXP2/STK3/ALDH1A1/MAF/ELL2/CLVS1/ELAVL4/MEF2C/ZNF710/FOXP1/OSM/CHST9/CDH6/SCN1B/CADM2/ARRDC3/ABCD2/DMD/IKZF2/SOBP/NSG2/TGFB3/FAP/LIX1/PLCB1/GK/MAP2/AFF3/SEL1L3/CPE/NKD1/STC2/BCL11B/INKA1/ARL4A/AMPH/NUMBL/TRIM3/ITGBL1/SRPX2/LRRN1/MSI1/FLNA/RNF182/TSPAN13/ANGPTL1/SELENOM/TAC1/DCX/HAAO/HTR2C/PHF21B/TFDP2/PDGFB/NEUROD2/DAPK1/PDLIM4/CBFA2T3/C1QTNF4/NCKIPSD/SYNPR/TAFA1/WNT6/B3GALT2,65,2.1402152665003324,1.6216564542407277,2.824594182684473
MIR6867_5P,MIR6867_5P,168/2489,829/18362,0.20265379975874548,1.4950297594094353,5.775792231771289,2.9140920071599315e-8,1.469534969324937e-5,1.245390899902034e-5,CPED1/PLCXD3/HS3ST4/CSMD2/SGCZ/PRDM11/SOX6/MPEG1/ABCC4/BNC2/P3H2/NGFR/SLC22A23/SPTLC3/XKR4/NRXN1/NKAIN2/CD93/PTPRM/MAF/ARHGAP26/BRINP1/PREX2/KCNQ3/IGF1/FIGN/DOCK1/NCK2/ELAVL4/SPRY4/ETV6/SH3RF3/ERO1A/MRO/CA10/CHRDL1/KLF12/TACC1/ZDHHC20/ASTN1/FAM177A1/ABR/ADAMTS19/NR2F1/GDAP1/PIM1/CACNA1A/CDH6/GIMAP1/LRRK1/TENM2/LSAMP/ALOX15B/FOXN3/FIBIN/CAMK1D/PIK3R5/DMD/NFASC/MCTP2/IKZF2/SHB/BIN2/FZD5/LRRTM2/KCNK10/TEAD3/PECAM1/LILRB4/ADAM12/EML1/NLGN4X/CDON/KCNJ16/NCAN/SLC23A2/APBB2/INSYN2A/FLRT2/MUC4/ARHGAP42/PLCB1/OPCML/SRGAP2/ZNF618/DPYSL5/PAX6/MAP2/SYNPO2/TRDN/SETD7/AFF3/SLC4A4/ZNF589/EFHC2/RARA/APOL6/ZNF439/RIMS1/FAM117B/DOK6/STS/OPRM1/ZEB1/TMEM241/RPH3A/NR2E1/PRR18/CCDC40/LRP2BP/SLC1A4/THSD7A/RBFOX1/GNA12/CCND1/LRRN1/GABRG3/CHST3/KIAA0040/CAMK4/FAT3/TXNL4B/RORA/ZFHX3/SLC31A1/CSMD1/SLC7A11/IGF1R/RPS3A/NLN/FREM2/AJAP1/SLC7A8/SAMD9L/CA8/ANK1/KIAA1671/CD38/SPOCK2/CRHBP/C1orf94/EFNB1/ADGRA1/KCNQ2/LRATD1/CORO6/ITIH5/DCX/PDGFB/KCNQ5/CHST2/PLEKHA6/STXBP5L/TDRP/ARID3B/GRIA4/FAM43A/UBQLN2/SLC43A3/TMEM130/PBLD/BID/CASZ1/CELF4/PLVAP/GABRB3/CACNG2/RAB3C,168,1.5880925529507153,1.3384783931634436,1.884257504356703
OCT1_05,OCT1_05,60/2489,218/18362,0.27522935779816515,2.030438516629131,6.060590174846881,3.520172309107262e-8,1.5532760313935793e-5,1.3163591713793209e-5,GPM6A/TRPM1/TLL2/GABRB1/LMO3/FOXP2/FGF20/LGI1/BNC2/FOS/MAML3/MYBPC1/PTPN2/PROM1/SOX5/TBXAS1/PIM1/PDE4D/CADM2/DMD/IKZF2/LRRN3/ENPP1/LRMDA/ADORA1/SLC6A15/PAX6/CRH/COLCA1/RARB/SYT1/NR4A3/FSTL5/TRERF1/FGF14/NR2E1/LPL/ARHGAP4/DENND1B/CES5A/ALDH5A1/COL12A1/LRRN1/BTK/IMPG2/LINC01567/SLC7A11/ESRRG/LRFN5/HOXB2/TSPAN13/RHOB/EBF1/PLEKHA6/SERTAD4/ING1/SCML4/GCM1/GRHL3/DUSP6,60,2.156829499338373,1.6158605459140016,2.8789077751662604
OCT1_04,OCT1_04,57/2489,207/18362,0.2753623188405797,2.031419404801416,5.909536908461036,7.5293138102003e-8,2.953164194445229e-5,2.5027262980806144e-5,GPM6A/LMO3/FOXP2/NPTX2/BNC2/RUNX1/SYT6/LMNA/LINC01597/ELAVL4/CD86/MEF2C/MOXD1/FOXP1/SOX5/TBXAS1/BCL6/CADM2/GABRG1/DMD/BCL2L1/CACNA1D/LRMDA/HS3ST1/OPCML/PAX6/COLCA1/SLC38A4/SEL1L3/OLFML3/NCALD/ETV1/MPPED2/PLAGL1/RHOBTB2/RGL1/BCL11B/CCND1/PBX1/OMD/GABRG2/SLC7A11/PDZRN4/SALL3/TSPAN13/FBXL19-AS1/CSF3/KCNQ5/CNTN6/GPR85/SERTAD4/SLC26A7/EIF4A1/SCML4/SYNPR/EPHB3/ZIC3,57,2.157871445956411,1.6047826378760777,2.90158247439463
OCT_Q6,OCT_Q6,60/2489,224/18362,0.26785714285714285,1.9760517706479939,5.820137829475734,1.0140363887685348e-7,3.579548452352928e-5,3.0335699125054486e-5,GPM6A/TLL2/SESN3/LMO3/FOXP2/FGF20/BRINP3/NRXN1/ALDH1A1/RANBP3L/CD86/MYBPC1/ABTB2/FOXP1/LINC00649/BLNK/TBXAS1/PDE4D/BCO2/CADM2/CSRNP1/DMD/LRMDA/ADORA1/SLC6A15/PAX6/RTTN/ETV1/MPPED2/IGSF21/FSTL5/TRERF1/FGF14/FGF12/NXPH1/LPL/ARHGAP4/CES5A/LRRN1/ATP8B1/PRDM1/BTK/TSPAN13/RHOB/ADORA2A/CSF3/EBF1/UPK3A/GPR85/LIPG/OTX2/SERTAD4/FZD2/SCML4/SYNPR/EAF2/WNT6/GRHL3/EPHB3/DUSP6,60,2.0990572806060954,1.573866164991354,2.7995019940527546
