"logFC","logCPM","F","PValue","FDR","gene_id","significant","direction","regulation"
-3.12993430585402,4.43490712178808,75.3577129822418,9.36848448439172e-13,1.44958560426993e-08,"ENSMUSG00000035383",TRUE,"Down","Down regulated"
-0.93957132940606,3.34974450635014,51.8834886631955,1.90845508710409e-09,1.47647627813808e-05,"ENSMUSG00000022571",TRUE,"Down","Down regulated"
-6.21962008790019,2.31201647800837,45.8211537170707,3.05821619609147e-09,1.57732597340411e-05,"ENSMUSG00000066407",TRUE,"Down","Down regulated"
-4.64204353533132,3.29509549658081,43.7747769279874,1.59615238125031e-08,6.17431644877152e-05,"ENSMUSG00000069117",TRUE,"Down","Down regulated"
1.76270078988209,1.88202904604345,38.1080278503965,8.96479696736673e-08,0.000277424606952131,"ENSMUSG00000098702",TRUE,"Up","Up regulated"
-7.84524207863013,1.97933921400916,34.96285605767,3.70616287077788e-07,0.000955757634992436,"ENSMUSG00000092365",TRUE,"Down","Down regulated"
-0.668813586461682,5.94040987333201,32.2134975442862,5.582881623196e-07,0.0012340561050816,"ENSMUSG00000019970",TRUE,"Down","Down regulated"
0.542989166917265,4.19659614834503,31.5513580322833,6.91850516782317e-07,0.0013381253807716,"ENSMUSG00000025316",TRUE,"Up","Up regulated"
-2.92448186003588,2.98702662543217,28.1358795859263,2.17533945785226e-06,0.00373989193681645,"ENSMUSG00000058064",TRUE,"Down","Down regulated"
-3.97494648525891,-0.549284331207966,26.6148575902838,2.72368897312373e-06,0.00421436394811434,"ENSMUSG00000069996",TRUE,"Down","Down regulated"
-2.3621482048164,2.98459991257432,26.7108501720209,3.52207233428567e-06,0.00495427502076383,"ENSMUSG00000081824",TRUE,"Down","Down regulated"
-2.03669970029337,1.11405850484855,26.3887521199442,3.93725349197122e-06,0.00498316099186911,"ENSMUSG00000092368",TRUE,"Down","Down regulated"
0.830802841073397,1.53531054538075,26.1694362859798,4.24481009492841e-06,0.00498316099186911,"ENSMUSG00000069874",TRUE,"Up","Up regulated"
0.347069746379929,5.20573403687867,25.9881155570568,4.50877359827878e-06,0.00498316099186911,"ENSMUSG00000020074",TRUE,"Up","Up regulated"
-6.94107884921272,0.337019641613715,26.7512199676714,5.68518016666554e-06,0.00586445284792106,"ENSMUSG00000083720",TRUE,"Down","Down regulated"
-0.732762453089874,2.45985611030275,24.5933710624052,7.38181940028875e-06,0.00713868072379174,"ENSMUSG00000025188",TRUE,"Down","Down regulated"
-1.90156631439997,1.64204685504539,23.8357937652605,9.80070512582035e-06,0.0089203712006952,"ENSMUSG00000093483",TRUE,"Down","Down regulated"
1.6921658202043,-1.5323348246642,21.895954969078,1.1815911517822e-05,0.0101570888286256,"ENSMUSG00000082414",TRUE,"Up","Up regulated"
-0.644024312379171,2.94553721982275,22.6027150906189,1.51540615552318e-05,0.0123409891812685,"ENSMUSG00000006395",TRUE,"Down","Down regulated"
-0.310799186276532,5.09695578032602,21.2899342505402,2.46312728986417e-05,0.0181202137935651,"ENSMUSG00000020311",TRUE,"Down","Down regulated"
0.287041470297296,5.30485067075653,21.2751760155808,2.47672304284822e-05,0.0181202137935651,"ENSMUSG00000032290",TRUE,"Up","Up regulated"
-2.25092682314588,-1.24182676584497,19.8764064827019,2.57638921643141e-05,0.0181202137935651,"ENSMUSG00000100701",TRUE,"Down","Down regulated"
0.309829081953029,4.68831073821313,20.8332342620475,2.92362613993631e-05,0.0195249803419305,"ENSMUSG00000034247",TRUE,"Up","Up regulated"
0.631715319758077,2.18513427022266,20.7418094621295,3.02849821111828e-05,0.0195249803419305,"ENSMUSG00000031562",TRUE,"Up","Up regulated"
2.32508935753331,-0.77568363009699,19.4638853068126,3.82391648466282e-05,0.0236669839068751,"ENSMUSG00000095134",TRUE,"Up","Up regulated"
-0.448519832122237,2.87150922583226,18.4664664019071,7.24759281713406e-05,0.0421587015700271,"ENSMUSG00000050312",TRUE,"Down","Down regulated"
2.33334231498729,-0.639063254783687,17.6948046684143,7.35658852446669e-05,0.0421587015700271,"ENSMUSG00000099871",TRUE,"Up","Up regulated"
0.869177065395515,4.95948294510014,18.3238461150708,7.66183283773138e-05,0.0423398355350777,"ENSMUSG00000066687",TRUE,"Up","Up regulated"
0.877222844425861,1.27846089032606,18.1906619631933,8.09779720778964e-05,0.0432059366193549,"ENSMUSG00000018604",TRUE,"Up","Up regulated"
-0.340189461439544,4.79572698845622,17.91571763014,8.9939341819948e-05,0.0463877145326685,"ENSMUSG00000029993",TRUE,"Down","Down regulated"
0.34661747561989,3.03306925713747,17.8199259841512,9.34205408246685e-05,0.0466289041348418,"ENSMUSG00000027983",TRUE,"Up","Up regulated"
0.344876249338758,5.54735681839002,17.7170637793621,9.72735627975133e-05,0.0470348074114351,"ENSMUSG00000019916",TRUE,"Up","Up regulated"
