"logFC","logCPM","F","PValue","FDR","gene_id","significant","direction","regulation"
-1.08399019163011,1.83422092926741,67.9366368972992,3.9963928290431e-11,6.18361862437838e-07,"ENSMUSG00000090698",TRUE,"Down","Down regulated"
-1.33559084429557,4.78864292561042,53.815483667281,1.16009760565735e-09,8.063022487273e-06,"ENSMUSG00000021250",TRUE,"Down","Down regulated"
-0.449252435699717,4.08303266949468,52.6518230055109,1.56330817952685e-09,8.063022487273e-06,"ENSMUSG00000048696",TRUE,"Down","Down regulated"
-0.907294305857153,3.70498328860792,48.6278231585264,4.50794342963138e-09,1.74378521716716e-05,"ENSMUSG00000020423",TRUE,"Down","Down regulated"
-0.470233206179939,4.7727874465474,41.1434848680199,3.63882749252789e-08,0.000112607155583768,"ENSMUSG00000032902",TRUE,"Down","Down regulated"
-1.35811831902252,2.4920999146124,38.4376202396877,8.1041665542187e-08,0.000208992948489043,"ENSMUSG00000028195",TRUE,"Down","Down regulated"
0.566310304451136,4.19659614834503,37.5499358468348,1.05560489596826e-07,0.000233333922218813,"ENSMUSG00000025316",TRUE,"Up","Up regulated"
-0.256737460734759,5.95686955608117,35.6845151572925,1.86676451859005e-07,0.000359671016783031,"ENSMUSG00000038612",TRUE,"Down","Down regulated"
1.92058975254551,2.07882131942411,35.3356749290024,2.09205658311076e-07,0.000359671016783031,"ENSMUSG00000002831",TRUE,"Up","Up regulated"
-0.372048143091413,3.35853315297123,34.5443892128985,2.66301064126717e-07,0.000412047636523269,"ENSMUSG00000034826",TRUE,"Down","Down regulated"
-0.44101310742688,5.03544063160135,34.2306099960161,2.937505349867e-07,0.000413200184349928,"ENSMUSG00000020108",TRUE,"Down","Down regulated"
-1.75941605510682,-0.869702395989368,32.7127590922057,3.45011580155435e-07,0.00044486368164542,"ENSMUSG00000048572",TRUE,"Down","Down regulated"
0.600521223311209,3.6187086638376,33.2246607334941,4.03954218478756e-07,0.000480798740193984,"ENSMUSG00000060862",TRUE,"Up","Up regulated"
-0.815857138684012,4.1884732292992,30.9999502661452,8.28170271166701e-07,0.000915305614697312,"ENSMUSG00000024042",TRUE,"Down","Down regulated"
0.449991269106804,6.5095214423511,30.1234260488549,1.10487803180509e-06,0.00113971851907467,"ENSMUSG00000055447",TRUE,"Up","Up regulated"
0.810009134584239,2.72869578043587,29.3925709013327,1.40996237476738e-06,0.00128971607443322,"ENSMUSG00000046152",TRUE,"Up","Up regulated"
-0.775194310532209,1.18955052486014,29.311424576726,1.45550016570978e-06,0.00128971607443322,"ENSMUSG00000027314",TRUE,"Down","Down regulated"
-0.345962467716357,5.37271009338496,29.1772838802744,1.51403363841798e-06,0.00128971607443322,"ENSMUSG00000035828",TRUE,"Down","Down regulated"
-0.358400151986745,4.74126796699994,29.0433700728014,1.58370098973898e-06,0.00128971607443322,"ENSMUSG00000048546",TRUE,"Down","Down regulated"
-1.01476763692412,3.24756248536724,27.9307337465661,2.31304573230131e-06,0.00178948783079491,"ENSMUSG00000053560",TRUE,"Down","Down regulated"
1.00451525987281,4.95948294510014,26.764170028969,3.44285174936551e-06,0.00253672595799679,"ENSMUSG00000066687",TRUE,"Up","Up regulated"
3.82201883487096,0.210837057566658,24.4663520823744,3.74129185124359e-06,0.00263131858246782,"ENSMUSG00000094497",TRUE,"Up","Up regulated"
0.791166708275228,1.53531054538075,25.6049382779977,5.17170814397798e-06,0.00347921043964223,"ENSMUSG00000069874",TRUE,"Up","Up regulated"
0.409776031351533,5.22569339308421,25.0685437527249,6.2309705379204e-06,0.00401715863055176,"ENSMUSG00000026313",TRUE,"Up","Up regulated"
-0.96008797787027,4.91830110128747,24.8375042535474,6.7633059060849e-06,0.00418594529139406,"ENSMUSG00000024190",TRUE,"Down","Down regulated"
-0.521325932736142,4.99893537341926,24.6698963983239,7.17832881294724e-06,0.00427193391241279,"ENSMUSG00000050538",TRUE,"Down","Down regulated"
0.678019974674496,2.65987940713684,24.0793868253409,8.87048445305612e-06,0.00507704145255034,"ENSMUSG00000094114",TRUE,"Up","Up regulated"
